gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,fyr,costat
175087,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175087,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175087,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175087,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175087,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175087,31/12/2011,2011,INDL,C,D,STD,USD,12,I
175087,31/12/2012,2012,INDL,C,D,STD,USD,12,I
175092,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175092,31/12/2006,2006,FS,C,D,STD,USD,12,I
175092,31/12/2007,2007,FS,C,D,STD,USD,12,I
175092,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175092,31/12/2008,2008,FS,C,D,STD,USD,12,I
175092,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175092,31/12/2009,2009,FS,C,D,STD,USD,12,I
175092,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175110,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175110,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175110,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175110,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175110,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175110,31/12/2011,2011,INDL,C,D,STD,USD,12,I
175110,31/12/2012,2012,INDL,C,D,STD,USD,12,I
175110,31/12/2013,2013,INDL,C,D,STD,USD,12,I
175110,31/12/2014,2014,INDL,C,D,STD,USD,12,I
175110,31/12/2015,2015,INDL,C,D,STD,USD,12,I
175157,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175157,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175157,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175157,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175157,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175157,31/12/2011,2011,INDL,C,D,STD,USD,12,I
175157,31/12/2012,2012,INDL,C,D,STD,USD,12,I
175157,31/12/2013,2013,INDL,C,D,STD,USD,12,I
175157,31/12/2014,2014,INDL,C,D,STD,USD,12,I
175263,31/12/2006,2006,INDL,C,D,STD,USD,12,A
175263,31/12/2006,2006,FS,C,D,STD,USD,12,A
175263,31/12/2007,2007,FS,C,D,STD,USD,12,A
175263,31/12/2007,2007,INDL,C,D,STD,USD,12,A
175263,31/12/2008,2008,INDL,C,D,STD,USD,12,A
175263,31/12/2008,2008,FS,C,D,STD,USD,12,A
175263,31/12/2009,2009,FS,C,D,STD,USD,12,A
175263,31/12/2009,2009,INDL,C,D,STD,USD,12,A
175263,31/12/2010,2010,INDL,C,D,STD,USD,12,A
175263,31/12/2010,2010,FS,C,D,STD,USD,12,A
175263,31/12/2011,2011,FS,C,D,STD,USD,12,A
175263,31/12/2011,2011,INDL,C,D,STD,USD,12,A
175263,31/12/2012,2012,FS,C,D,STD,USD,12,A
175263,31/12/2012,2012,INDL,C,D,STD,USD,12,A
175263,31/12/2013,2013,FS,C,D,STD,USD,12,A
175263,31/12/2013,2013,INDL,C,D,STD,USD,12,A
175263,31/12/2014,2014,FS,C,D,STD,USD,12,A
175263,31/12/2014,2014,INDL,C,D,STD,USD,12,A
175263,31/12/2015,2015,FS,C,D,STD,USD,12,A
175263,31/12/2015,2015,INDL,C,D,STD,USD,12,A
175308,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175308,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175308,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175308,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175308,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175308,31/12/2011,2011,INDL,C,D,STD,USD,12,I
175308,31/12/2012,2012,INDL,C,D,STD,USD,12,I
175308,31/12/2013,2013,INDL,C,D,STD,USD,12,I
175308,31/12/2014,2014,INDL,C,D,STD,USD,12,I
175308,31/12/2015,2015,INDL,C,D,STD,USD,12,I
175319,30/06/2006,2006,INDL,C,D,STD,USD,6,A
175319,31/12/2007,2007,INDL,C,D,STD,USD,12,A
175319,31/12/2008,2008,INDL,C,D,STD,USD,12,A
175319,31/12/2009,2009,INDL,C,D,STD,USD,12,A
175319,31/12/2010,2010,INDL,C,D,STD,USD,12,A
175319,31/12/2011,2011,INDL,C,D,STD,USD,12,A
175319,31/12/2012,2012,INDL,C,D,STD,USD,12,A
175319,31/12/2013,2013,INDL,C,D,STD,USD,12,A
175319,31/12/2014,2014,INDL,C,D,STD,USD,12,A
175319,31/12/2015,2015,INDL,C,D,STD,USD,12,A
175399,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175399,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175399,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175399,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175510,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175510,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175510,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175510,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175510,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175510,31/12/2011,2011,INDL,C,D,STD,USD,12,I
175510,31/12/2012,2012,INDL,C,D,STD,USD,12,I
175510,31/12/2013,2013,INDL,C,D,STD,USD,12,I
175739,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175739,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175739,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175739,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175739,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175739,31/12/2011,2011,INDL,C,D,STD,USD,12,I
175739,31/12/2012,2012,INDL,C,D,STD,USD,12,I
175741,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175741,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175741,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175741,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175741,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175741,31/12/2011,2011,INDL,C,D,STD,USD,12,I
175741,31/12/2012,2012,INDL,C,D,STD,USD,12,I
175741,31/12/2013,2013,INDL,C,D,STD,USD,12,I
175741,31/12/2014,2014,INDL,C,D,STD,USD,12,I
175741,31/12/2015,2015,INDL,C,D,STD,USD,12,I
175834,31/12/2008,2008,INDL,C,D,STD,USD,12,A
175834,31/12/2009,2009,INDL,C,D,STD,USD,12,A
175834,31/12/2010,2010,INDL,C,D,STD,USD,12,A
175834,31/12/2011,2011,INDL,C,D,STD,USD,12,A
175834,31/12/2012,2012,INDL,C,D,STD,USD,12,A
175834,31/12/2013,2013,INDL,C,D,STD,USD,12,A
175900,30/09/2006,2006,INDL,C,D,STD,USD,9,A
175900,30/09/2007,2007,INDL,C,D,STD,USD,9,A
175900,30/09/2008,2008,INDL,C,D,STD,USD,9,A
175900,30/09/2009,2009,INDL,C,D,STD,USD,9,A
175900,30/09/2010,2010,INDL,C,D,STD,USD,9,A
175900,30/09/2011,2011,INDL,C,D,STD,USD,9,A
175900,30/09/2012,2012,INDL,C,D,STD,USD,9,A
175900,30/09/2013,2013,INDL,C,D,STD,USD,9,A
175900,30/09/2014,2014,INDL,C,D,STD,USD,9,A
175900,30/09/2015,2015,INDL,C,D,STD,USD,9,A
175903,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175903,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175903,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175903,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175903,31/12/2010,2010,INDL,C,D,STD,USD,12,I
175995,31/12/2006,2006,INDL,C,D,STD,USD,12,I
175995,31/12/2007,2007,INDL,C,D,STD,USD,12,I
175995,31/12/2008,2008,INDL,C,D,STD,USD,12,I
175995,31/12/2009,2009,INDL,C,D,STD,USD,12,I
175995,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176040,31/12/2006,2006,INDL,C,D,STD,USD,12,A
176040,31/12/2007,2007,INDL,C,D,STD,USD,12,A
176040,31/12/2008,2008,INDL,C,D,STD,USD,12,A
176040,31/12/2009,2009,INDL,C,D,STD,USD,12,A
176040,31/12/2010,2010,INDL,C,D,STD,USD,12,A
176070,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176070,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176070,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176070,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176070,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176070,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176096,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176096,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176096,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176096,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176096,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176096,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176096,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176239,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176239,31/12/2006,2006,FS,C,D,STD,USD,12,I
176239,31/12/2007,2007,FS,C,D,STD,USD,12,I
176239,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176239,31/12/2008,2008,FS,C,D,STD,USD,12,I
176239,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176239,31/12/2009,2009,FS,C,D,STD,USD,12,I
176239,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176239,31/12/2010,2010,FS,C,D,STD,USD,12,I
176239,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176239,31/12/2011,2011,FS,C,D,STD,USD,12,I
176239,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176239,31/12/2012,2012,FS,C,D,STD,USD,12,I
176239,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176239,31/12/2013,2013,FS,C,D,STD,USD,12,I
176239,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176239,31/12/2014,2014,FS,C,D,STD,USD,12,I
176239,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176239,31/12/2015,2015,FS,C,D,STD,USD,12,I
176239,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176248,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176248,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176248,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176249,31/12/2006,2006,INDL,C,D,STD,USD,12,A
176249,31/12/2007,2007,INDL,C,D,STD,USD,12,A
176249,31/12/2008,2008,INDL,C,D,STD,USD,12,A
176249,31/12/2009,2009,INDL,C,D,STD,USD,12,A
176249,31/12/2010,2010,INDL,C,D,STD,USD,12,A
176249,31/12/2011,2011,INDL,C,D,STD,USD,12,A
176249,31/12/2012,2012,INDL,C,D,STD,USD,12,A
176249,31/12/2013,2013,INDL,C,D,STD,USD,12,A
176249,31/12/2014,2014,INDL,C,D,STD,USD,12,A
176249,31/12/2015,2015,INDL,C,D,STD,USD,12,A
176268,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176268,31/12/2006,2006,FS,C,D,STD,USD,12,I
176268,31/12/2007,2007,FS,C,D,STD,USD,12,I
176268,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176268,31/12/2008,2008,FS,C,D,STD,USD,12,I
176268,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176268,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176268,31/12/2009,2009,FS,C,D,STD,USD,12,I
176268,31/12/2010,2010,FS,C,D,STD,USD,12,I
176268,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176268,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176268,31/12/2011,2011,FS,C,D,STD,USD,12,I
176268,31/12/2012,2012,FS,C,D,STD,USD,12,I
176268,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176268,31/12/2013,2013,FS,C,D,STD,USD,12,I
176268,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176268,31/12/2014,2014,FS,C,D,STD,USD,12,I
176268,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176268,31/12/2015,2015,FS,C,D,STD,USD,12,I
176268,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176282,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176282,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176282,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176282,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176282,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176282,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176282,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176282,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176282,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176282,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176404,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176404,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176404,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176404,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176404,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176404,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176404,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176404,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176404,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176404,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176523,31/12/2006,2006,INDL,C,D,STD,USD,12,A
176523,31/12/2007,2007,INDL,C,D,STD,USD,12,A
176523,31/12/2008,2008,INDL,C,D,STD,USD,12,A
176523,31/12/2009,2009,INDL,C,D,STD,USD,12,A
176523,31/12/2010,2010,INDL,C,D,STD,USD,12,A
176523,31/12/2011,2011,INDL,C,D,STD,USD,12,A
176523,31/12/2012,2012,INDL,C,D,STD,USD,12,A
176523,31/12/2013,2013,INDL,C,D,STD,USD,12,A
176523,31/12/2014,2014,INDL,C,D,STD,USD,12,A
176523,31/12/2015,2015,INDL,C,D,STD,USD,12,A
176590,31/12/2009,2009,INDL,C,D,STD,USD,12,A
176590,31/12/2010,2010,INDL,C,D,STD,USD,12,A
176590,31/12/2011,2011,INDL,C,D,STD,USD,12,A
176590,31/12/2012,2012,INDL,C,D,STD,USD,12,A
176590,31/12/2013,2013,INDL,C,D,STD,USD,12,A
176590,31/12/2014,2014,INDL,C,D,STD,USD,12,A
176590,31/12/2015,2015,INDL,C,D,STD,USD,12,A
176595,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176595,31/12/2006,2006,FS,C,D,STD,USD,12,I
176595,31/12/2007,2007,FS,C,D,STD,USD,12,I
176595,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176595,31/12/2008,2008,FS,C,D,STD,USD,12,I
176595,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176595,31/12/2009,2009,FS,C,D,STD,USD,12,I
176595,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176595,31/12/2010,2010,FS,C,D,STD,USD,12,I
176595,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176595,31/12/2011,2011,FS,C,D,STD,USD,12,I
176595,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176595,31/12/2012,2012,FS,C,D,STD,USD,12,I
176595,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176595,31/12/2013,2013,FS,C,D,STD,USD,12,I
176595,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176595,31/12/2014,2014,FS,C,D,STD,USD,12,I
176595,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176595,31/12/2015,2015,FS,C,D,STD,USD,12,I
176595,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176639,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176639,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176639,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176639,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176639,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176639,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176639,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176639,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176639,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176639,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176659,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176659,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176659,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176659,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176659,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176659,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176659,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176659,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176659,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176659,31/12/2015,2015,INDL,C,D,STD,USD,12,I
176711,30/06/2007,2007,INDL,C,D,STD,USD,6,I
176711,30/06/2008,2008,INDL,C,D,STD,USD,6,I
176711,30/06/2009,2009,INDL,C,D,STD,USD,6,I
176711,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176711,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176760,31/12/2006,2006,INDL,C,D,STD,USD,12,A
176760,31/12/2007,2007,INDL,C,D,STD,USD,12,A
176760,31/12/2008,2008,INDL,C,D,STD,USD,12,A
176760,31/12/2009,2009,INDL,C,D,STD,USD,12,A
176760,31/12/2010,2010,INDL,C,D,STD,USD,12,A
176760,31/12/2011,2011,INDL,C,D,STD,USD,12,A
176760,31/12/2012,2012,INDL,C,D,STD,USD,12,A
176760,31/12/2013,2013,INDL,C,D,STD,USD,12,A
176760,31/12/2014,2014,INDL,C,D,STD,USD,12,A
176760,31/12/2015,2015,INDL,C,D,STD,USD,12,A
176833,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176833,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176833,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176833,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176833,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176872,31/12/2006,2006,INDL,C,D,STD,USD,12,I
176872,30/11/2007,2007,INDL,C,D,STD,USD,11,I
176872,30/11/2008,2008,INDL,C,D,STD,USD,11,I
176899,31/12/2006,2006,INDL,C,D,STD,USD,12,A
176899,31/12/2007,2007,INDL,C,D,STD,USD,12,A
176899,31/12/2008,2008,INDL,C,D,STD,USD,12,A
176899,31/12/2009,2009,INDL,C,D,STD,USD,12,A
176899,31/12/2010,2010,INDL,C,D,STD,USD,12,A
176899,31/12/2011,2011,INDL,C,D,STD,USD,12,A
176899,31/12/2012,2012,INDL,C,D,STD,USD,12,A
176899,31/12/2013,2013,INDL,C,D,STD,USD,12,A
176899,31/12/2014,2014,INDL,C,D,STD,USD,12,A
176899,31/12/2015,2015,INDL,C,D,STD,USD,12,A
176914,31/12/2006,2006,INDL,C,D,STD,USD,12,A
176914,31/12/2007,2007,INDL,C,D,STD,USD,12,A
176914,31/12/2008,2008,INDL,C,D,STD,USD,12,A
176914,31/12/2009,2009,INDL,C,D,STD,USD,12,A
176914,31/12/2010,2010,INDL,C,D,STD,USD,12,A
176914,31/12/2011,2011,INDL,C,D,STD,USD,12,A
176914,31/12/2012,2012,INDL,C,D,STD,USD,12,A
176914,31/12/2013,2013,INDL,C,D,STD,USD,12,A
176914,31/12/2014,2014,INDL,C,D,STD,USD,12,A
176914,31/12/2015,2015,INDL,C,D,STD,USD,12,A
176928,30/06/2006,2006,INDL,C,D,STD,USD,6,A
176928,30/06/2007,2007,INDL,C,D,STD,USD,6,A
176928,30/06/2008,2008,INDL,C,D,STD,USD,6,A
176928,30/06/2009,2009,INDL,C,D,STD,USD,6,A
176928,30/06/2010,2010,INDL,C,D,STD,USD,6,A
176928,30/06/2011,2011,INDL,C,D,STD,USD,6,A
176928,30/06/2012,2012,INDL,C,D,STD,USD,6,A
176928,30/06/2013,2013,INDL,C,D,STD,USD,6,A
176928,30/06/2014,2014,INDL,C,D,STD,USD,6,A
176928,30/06/2015,2015,INDL,C,D,STD,USD,6,A
176939,31/12/2007,2007,INDL,C,D,STD,USD,12,I
176939,31/12/2008,2008,INDL,C,D,STD,USD,12,I
176939,31/12/2009,2009,INDL,C,D,STD,USD,12,I
176939,31/12/2010,2010,INDL,C,D,STD,USD,12,I
176939,31/12/2011,2011,INDL,C,D,STD,USD,12,I
176939,31/12/2012,2012,INDL,C,D,STD,USD,12,I
176939,31/12/2013,2013,INDL,C,D,STD,USD,12,I
176939,31/12/2014,2014,INDL,C,D,STD,USD,12,I
176939,31/12/2015,2015,INDL,C,D,STD,USD,12,I
177088,31/12/2006,2006,INDL,C,D,STD,USD,12,A
177088,31/12/2006,2006,FS,C,D,STD,USD,12,A
177088,31/12/2007,2007,FS,C,D,STD,USD,12,A
177088,31/12/2007,2007,INDL,C,D,STD,USD,12,A
177088,31/12/2008,2008,FS,C,D,STD,USD,12,A
177088,31/12/2008,2008,INDL,C,D,STD,USD,12,A
177088,31/12/2009,2009,FS,C,D,STD,USD,12,A
177088,31/12/2009,2009,INDL,C,D,STD,USD,12,A
177088,31/12/2010,2010,FS,C,D,STD,USD,12,A
177088,31/12/2010,2010,INDL,C,D,STD,USD,12,A
177088,31/12/2011,2011,FS,C,D,STD,USD,12,A
177088,31/12/2011,2011,INDL,C,D,STD,USD,12,A
177088,31/12/2012,2012,FS,C,D,STD,USD,12,A
177088,31/12/2012,2012,INDL,C,D,STD,USD,12,A
177088,31/12/2013,2013,FS,C,D,STD,USD,12,A
177088,31/12/2013,2013,INDL,C,D,STD,USD,12,A
177088,31/12/2014,2014,FS,C,D,STD,USD,12,A
177088,31/12/2014,2014,INDL,C,D,STD,USD,12,A
177088,31/12/2015,2015,FS,C,D,STD,USD,12,A
177088,31/12/2015,2015,INDL,C,D,STD,USD,12,A
177108,31/12/2006,2006,INDL,C,D,STD,USD,12,A
177108,31/12/2007,2007,INDL,C,D,STD,USD,12,A
177108,31/12/2008,2008,INDL,C,D,STD,USD,12,A
177108,31/12/2009,2009,INDL,C,D,STD,USD,12,A
177108,31/12/2010,2010,INDL,C,D,STD,USD,12,A
177108,31/12/2011,2011,INDL,C,D,STD,USD,12,A
177108,31/12/2012,2012,INDL,C,D,STD,USD,12,A
177108,31/12/2013,2013,INDL,C,D,STD,USD,12,A
177108,31/12/2014,2014,INDL,C,D,STD,USD,12,A
177108,31/12/2015,2015,INDL,C,D,STD,USD,12,A
177109,31/12/2006,2006,INDL,C,D,STD,USD,12,A
177109,31/12/2007,2007,INDL,C,D,STD,USD,12,A
177109,31/12/2008,2008,INDL,C,D,STD,USD,12,A
177109,31/12/2009,2009,INDL,C,D,STD,USD,12,A
177109,31/12/2010,2010,INDL,C,D,STD,USD,12,A
177109,31/12/2011,2011,INDL,C,D,STD,USD,12,A
177109,31/12/2012,2012,INDL,C,D,STD,USD,12,A
177109,31/12/2013,2013,INDL,C,D,STD,USD,12,A
177109,31/12/2014,2014,INDL,C,D,STD,USD,12,A
177109,31/12/2015,2015,INDL,C,D,STD,USD,12,A
177124,31/12/2006,2006,INDL,C,D,STD,USD,12,I
177124,31/12/2007,2007,INDL,C,D,STD,USD,12,I
177124,31/12/2008,2008,INDL,C,D,STD,USD,12,I
177124,31/12/2009,2009,INDL,C,D,STD,USD,12,I
177124,31/12/2010,2010,INDL,C,D,STD,USD,12,I
177124,31/12/2011,2011,INDL,C,D,STD,USD,12,I
177124,31/12/2012,2012,INDL,C,D,STD,USD,12,I
177124,31/12/2013,2013,INDL,C,D,STD,USD,12,I
177124,31/12/2014,2014,INDL,C,D,STD,USD,12,I
177216,30/09/2007,2007,INDL,C,D,STD,USD,9,A
177216,30/09/2007,2007,FS,C,D,STD,USD,9,A
177216,30/09/2008,2008,FS,C,D,STD,USD,9,A
177216,30/09/2008,2008,INDL,C,D,STD,USD,9,A
177216,30/09/2009,2009,INDL,C,D,STD,USD,9,A
177216,30/09/2009,2009,FS,C,D,STD,USD,9,A
177216,30/09/2010,2010,FS,C,D,STD,USD,9,A
177216,30/09/2010,2010,INDL,C,D,STD,USD,9,A
177216,30/09/2011,2011,INDL,C,D,STD,USD,9,A
177216,30/09/2011,2011,FS,C,D,STD,USD,9,A
177216,30/09/2012,2012,FS,C,D,STD,USD,9,A
177216,30/09/2012,2012,INDL,C,D,STD,USD,9,A
177216,30/09/2013,2013,FS,C,D,STD,USD,9,A
177216,30/09/2013,2013,INDL,C,D,STD,USD,9,A
177216,30/09/2014,2014,FS,C,D,STD,USD,9,A
177216,30/09/2014,2014,INDL,C,D,STD,USD,9,A
177216,30/09/2015,2015,FS,C,D,STD,USD,9,A
177216,30/09/2015,2015,INDL,C,D,STD,USD,9,A
177288,30/09/2006,2006,INDL,C,D,STD,USD,9,A
177288,30/09/2007,2007,INDL,C,D,STD,USD,9,A
177288,30/09/2008,2008,INDL,C,D,STD,USD,9,A
177288,30/09/2009,2009,INDL,C,D,STD,USD,9,A
177288,30/09/2010,2010,INDL,C,D,STD,USD,9,A
177288,30/09/2011,2011,INDL,C,D,STD,USD,9,A
177288,30/09/2012,2012,INDL,C,D,STD,USD,9,A
177288,31/12/2013,2013,INDL,C,D,STD,USD,12,A
177303,31/12/2006,2006,INDL,C,D,STD,USD,12,A
177303,31/12/2007,2007,INDL,C,D,STD,USD,12,A
177303,31/12/2008,2008,INDL,C,D,STD,USD,12,A
177303,31/12/2009,2009,INDL,C,D,STD,USD,12,A
177303,31/12/2010,2010,INDL,C,D,STD,USD,12,A
177303,31/12/2011,2011,INDL,C,D,STD,USD,12,A
177303,31/12/2012,2012,INDL,C,D,STD,USD,12,A
177303,31/12/2013,2013,INDL,C,D,STD,USD,12,A
177303,31/12/2014,2014,INDL,C,D,STD,USD,12,A
177303,31/12/2015,2015,INDL,C,D,STD,USD,12,A
177376,30/11/2006,2006,INDL,C,D,STD,USD,11,A
177376,30/11/2006,2006,FS,C,D,STD,USD,11,A
177376,30/11/2007,2007,FS,C,D,STD,USD,11,A
177376,30/11/2007,2007,INDL,C,D,STD,USD,11,A
177376,30/11/2008,2008,FS,C,D,STD,USD,11,A
177376,30/11/2008,2008,INDL,C,D,STD,USD,11,A
177376,30/11/2009,2009,INDL,C,D,STD,USD,11,A
177376,30/11/2009,2009,FS,C,D,STD,USD,11,A
177376,30/11/2010,2010,FS,C,D,STD,USD,11,A
177376,30/11/2010,2010,INDL,C,D,STD,USD,11,A
177376,30/11/2011,2011,INDL,C,D,STD,USD,11,A
177376,30/11/2011,2011,FS,C,D,STD,USD,11,A
177376,30/11/2012,2012,FS,C,D,STD,USD,11,A
177376,30/11/2012,2012,INDL,C,D,STD,USD,11,A
177376,31/12/2013,2013,FS,C,D,STD,USD,12,A
177376,31/12/2013,2013,INDL,C,D,STD,USD,12,A
177376,31/12/2014,2014,FS,C,D,STD,USD,12,A
177376,31/12/2014,2014,INDL,C,D,STD,USD,12,A
177376,31/12/2015,2015,FS,C,D,STD,USD,12,A
177376,31/12/2015,2015,INDL,C,D,STD,USD,12,A
177397,31/12/2006,2006,INDL,C,D,STD,USD,12,I
177397,31/12/2007,2007,INDL,C,D,STD,USD,12,I
177397,31/12/2008,2008,INDL,C,D,STD,USD,12,I
177397,31/12/2009,2009,INDL,C,D,STD,USD,12,I
177397,31/12/2010,2010,INDL,C,D,STD,USD,12,I
177397,31/12/2011,2011,INDL,C,D,STD,USD,12,I
177397,31/12/2012,2012,INDL,C,D,STD,USD,12,I
177397,31/12/2013,2013,INDL,C,D,STD,USD,12,I
