,gvkey,debt_at,debt_ebitda,debt_assets,cash_debt,year
5552,1919,0.18899999999999997,2.013,0.573,0.037000000000000005,2014
5564,1919,0.18899999999999997,1.8559999999999999,0.5770000000000001,0.095,2015
5576,1976,0.129,0.48700000000000004,0.397,0.317,2006
5588,1976,0.11900000000000001,0.396,0.37,0.188,2007
5600,1976,0.141,0.495,0.381,0.415,2008
5612,1976,0.172,0.995,0.37799999999999995,0.319,2009
5624,1976,0.159,1.3019999999999998,0.37200000000000005,0.298,2010
5636,1976,0.161,0.937,0.364,0.098,2011
5648,1976,0.182,1.13,0.36,0.17,2012
5660,1976,0.17800000000000002,1.344,0.35700000000000004,0.195,2013
5672,1976,0.158,1.015,0.35700000000000004,0.315,2014
5684,1976,0.152,1.402,0.32899999999999996,0.292,2015
5696,1981,0.196,1.023,0.423,0.272,2006
5708,1981,0.48,4.109,0.7140000000000001,0.254,2007
5720,1981,0.47200000000000003,3.967,0.703,0.081,2008
5732,1981,0.45399999999999996,4.6530000000000005,0.679,0.05,2009
5744,1981,0.428,3.865,0.642,0.11900000000000001,2010
5756,1988,0.439,3.443,0.818,0.16,2006
5768,1988,0.415,2.7239999999999998,0.785,0.086,2007
5780,1988,0.41600000000000004,2.7939999999999996,0.773,0.14400000000000002,2008
5792,1988,0.395,2.985,0.807,0.11900000000000001,2009
5804,1988,0.41100000000000003,2.8489999999999998,0.768,0.114,2010
5816,1988,0.441,2.827,0.779,0.098,2011
5828,1988,0.455,2.97,0.8140000000000001,0.161,2012
5840,1988,0.47,3.137,0.835,0.13699999999999998,2013
5852,1988,0.46,2.887,0.8220000000000001,0.131,2014
5864,1988,0.425,2.983,0.838,0.16,2015
5876,1995,0.248,2.762,0.769,0.038,2006
5888,1995,0.23199999999999998,2.787,0.752,0.031,2007
5900,1995,0.248,4.3660000000000005,0.76,0.057,2008
5912,1995,0.36,4.67,0.821,-0.067,2009
5924,1995,0.205,3.1860000000000004,0.594,0.301,2010
5936,1995,0.237,3.0860000000000003,0.585,0.043,2011
5938,1995,0.261,3.931,0.619,0.10400000000000001,2012
5950,2002,0.428,18.813,0.927,0.024,2006
5962,2002,0.368,16.605,0.9209999999999999,0.019,2007
5974,2002,0.24,16.008,0.9179999999999999,0.017,2008
5986,2002,0.163,-24.964000000000002,0.919,0.035,2009
5998,2002,0.188,39.789,0.9159999999999999,0.02,2010
6010,2002,0.163,10.237,0.899,0.005,2011
6022,2002,0.12,5.6610000000000005,0.892,0.02,2012
6034,2002,0.125,8.211,0.8859999999999999,0.016,2013
6046,2002,0.106,7.067,0.875,0.026000000000000002,2014
6058,2002,0.083,2.845,0.868,0.03,2015
6070,2005,0.13,3.589,0.934,0.024,2006
6082,2005,0.132,3.6689999999999996,0.932,0.021,2007
6094,2005,0.135,3.8139999999999996,0.927,0.024,2008
6106,2005,0.12300000000000001,4.551,0.9279999999999999,0.019,2009
6118,2005,0.142,4.821000000000001,0.9229999999999999,0.026000000000000002,2010
6130,2005,0.145,5.734,0.9229999999999999,0.017,2011
6142,2005,0.106,4.49,0.927,0.018000000000000002,2012
6154,2005,0.07200000000000001,3.2560000000000002,0.927,0.018000000000000002,2013
6166,2005,0.065,2.908,0.9279999999999999,0.019,2014
6178,2005,0.057999999999999996,2.614,0.929,0.015,2015
6190,2019,0.09699999999999999,2.92,0.904,-0.012,2006
6202,2019,0.111,2.639,0.8759999999999999,0.036000000000000004,2007
6214,2019,0.11900000000000001,3.177,0.8690000000000001,0.024,2008
6226,2019,0.099,15.665,0.8690000000000001,0.013999999999999999,2009
6238,2019,0.094,2.909,0.866,0.021,2010
6250,2019,0.09300000000000001,3.222,0.88,0.019,2011
6262,2019,0.09699999999999999,4.064,0.8909999999999999,0.008,2012
6274,2019,0.083,3.658,0.897,0.005,2013
6286,2019,0.083,3.989,0.898,-0.002,2014
6298,2019,0.079,3.64,0.9,0.013000000000000001,2015
6310,2034,0.086,0.502,0.483,0.243,2006
6322,2044,0.109,0.469,0.287,0.55,2006
6334,2044,0.062,0.245,0.244,0.575,2007
6346,2044,0.059000000000000004,0.21,0.255,0.892,2008
6358,2044,0.055,0.187,0.24100000000000002,0.75,2009
6370,2044,0.071,0.244,0.257,0.883,2010
6382,2044,0.273,0.996,0.466,0.414,2011
6394,2044,0.315,1.295,0.525,0.336,2012
6406,2044,0.349,1.6680000000000001,0.585,0.297,2013
6418,2044,0.28800000000000003,1.5659999999999998,0.62,0.38,2014
6430,2044,0.294,1.413,0.667,0.201,2015
6442,2085,0.276,2.736,0.595,0.114,2006
6451,2085,0.253,3.114,0.569,0.067,2007
6463,2086,0.20800000000000002,1.0979999999999999,0.5760000000000001,0.184,2006
6475,2086,0.18600000000000003,0.9570000000000001,0.5539999999999999,0.259,2007
6487,2086,0.207,0.9620000000000001,0.537,0.275,2008
6499,2086,0.248,1.12,0.58,0.27399999999999997,2009
6511,2086,0.271,1.25,0.607,0.293,2010
6523,2086,0.251,1.136,0.6,0.281,2011
6535,2086,0.285,1.442,0.638,0.23,2012
6547,2086,0.33299999999999996,1.8719999999999999,0.6759999999999999,0.23199999999999998,2013
6559,2086,0.35200000000000004,5.2989999999999995,0.665,0.184,2014
6571,2086,0.39899999999999997,7.718,0.69,0.18100000000000002,2015
6583,2111,0.203,0.875,0.43799999999999994,0.36,2006
6595,2111,0.159,0.652,0.405,0.418,2007
6607,2111,0.146,0.5870000000000001,0.376,0.5670000000000001,2008
6619,2111,0.203,0.898,0.447,0.413,2009
6631,2111,0.17600000000000002,0.807,0.43700000000000006,0.414,2010
6643,2111,0.261,1.2329999999999999,0.537,0.306,2011
6655,2111,0.36700000000000005,2.084,0.636,0.244,2012
6667,2111,0.327,1.909,0.585,0.212,2013
6679,2111,0.319,1.848,0.594,0.23600000000000002,2014
6691,2111,0.478,5.479,0.733,0.08800000000000001,2015
6703,2136,0.231,1.469,0.605,0.21600000000000003,2006
6715,2136,0.182,1.11,0.575,0.215,2007
6727,2136,0.198,1.197,0.568,0.247,2008
6739,2136,0.28300000000000003,1.764,0.629,0.21600000000000003,2009
6751,2136,0.26,1.801,0.625,0.221,2010
6763,2136,0.248,1.489,0.607,0.251,2011
6775,2136,0.233,1.65,0.608,0.20600000000000002,2012
6787,2136,0.267,1.8719999999999999,0.632,0.225,2013
6799,2136,0.447,2.094,0.8490000000000001,0.217,2014
6811,2136,0.47600000000000003,3.04,0.945,0.14,2015
6823,2146,0.301,2.023,0.581,0.2,2006
6835,2150,0.369,3.5789999999999997,0.5820000000000001,0.115,2006
6847,2150,0.355,3.306,0.5670000000000001,0.11800000000000001,2007
6859,2150,0.434,4.4110000000000005,0.667,0.114,2008
6871,2150,0.578,6.098,0.884,0.073,2009
6883,2150,0.631,4.516,0.938,0.053,2010
6895,2150,0.561,3.975,0.848,0.10099999999999999,2011
6907,2150,0.545,3.64,0.8240000000000001,0.061,2012
6918,2150,0.48100000000000004,2.948,0.785,0.158,2013
6930,2154,0.27399999999999997,1.629,0.527,0.177,2006
6942,2154,0.271,1.808,0.509,0.22699999999999998,2007
6954,2154,0.261,1.885,0.498,0.255,2008
6966,2154,0.256,1.795,0.512,0.204,2009
6978,2154,0.33399999999999996,2.454,0.562,0.22899999999999998,2010
6990,2154,0.33,2.3409999999999997,0.573,0.156,2011
7002,2154,0.359,2.5660000000000003,0.629,0.154,2012
7014,2154,0.35,2.513,0.611,0.166,2013
7026,2154,0.355,2.515,0.595,0.154,2014
7038,2154,0.381,2.372,0.624,0.114,2015
7050,2176,0.069,1.117,0.563,0.08900000000000001,2006
7062,2176,0.127,1.6119999999999999,0.561,0.07400000000000001,2007
7074,2176,0.121,1.396,0.557,0.084,2008
7086,2176,0.138,3.34,0.5710000000000001,0.073,2009
7098,2176,0.155,2.39,0.568,0.098,2010
7110,2176,0.153,2.378,0.5660000000000001,0.086,2011
7122,2176,0.15,2.226,0.561,0.092,2012
7134,2176,0.14400000000000002,1.7269999999999999,0.5429999999999999,0.08900000000000001,2013
7146,2176,0.147,1.848,0.534,0.106,2014
7158,2176,0.156,1.857,0.539,0.113,2015
7170,2184,0.05,0.265,0.57,0.257,2006
7182,2184,0.073,0.38799999999999996,0.604,0.24,2007
7194,2184,0.096,0.519,0.687,0.24600000000000002,2008
7206,2184,0.139,0.823,0.688,0.17600000000000002,2009
7218,2184,0.087,0.48700000000000004,0.642,0.195,2010
7230,2184,0.106,0.653,0.642,0.113,2011
7242,2184,0.138,0.6709999999999999,0.727,0.28300000000000003,2012
7244,2184,0.138,0.6709999999999999,0.727,0.28300000000000003,2013
7266,2184,0.113,0.88,0.698,0.109,2014
7278,2184,0.11199999999999999,0.738,0.6679999999999999,0.18899999999999997,2015
7279,2193,0.39399999999999996,2.307,0.773,0.069,2006
7292,2220,0.293,2.25,0.505,0.141,2006
7304,2220,0.262,2.147,0.46399999999999997,0.152,2007
7316,2220,0.225,1.579,0.465,0.198,2008
7328,2220,0.272,1.8559999999999999,0.491,0.198,2009
7340,2220,0.289,1.9880000000000002,0.484,0.259,2010
7352,2220,0.265,1.962,0.452,0.14800000000000002,2011
7364,2220,0.23,1.8030000000000002,0.42200000000000004,0.192,2012
7376,2220,0.193,1.9280000000000002,0.397,0.196,2013
7388,2220,0.128,1.3219999999999998,0.354,0.146,2014
7400,2220,0.126,1.2109999999999999,0.33799999999999997,0.23600000000000002,2015
7412,2230,0.125,0.387,0.247,0.735,2006
7420,2230,0.033,0.139,0.166,1.0759999999999998,2007
7432,2255,0.285,1.6580000000000001,0.743,0.146,2006
7444,2255,0.28800000000000003,1.8940000000000001,0.7809999999999999,0.152,2007
7456,2255,0.298,2.4659999999999997,0.7390000000000001,0.184,2008
7468,2255,0.32299999999999995,4.146,0.778,0.105,2009
7470,2255,0.312,3.872,0.764,0.11599999999999999,2010
7482,2259,0.36700000000000005,2.9930000000000003,0.63,0.127,2006
7494,2259,0.308,3.304,0.602,0.179,2007
7506,2259,0.316,4.038,0.627,0.168,2008
7518,2259,0.33899999999999997,4.63,0.665,0.063,2009
7530,2259,0.369,4.075,0.679,0.121,2010
7542,2259,0.40299999999999997,5.033,0.71,0.057,2011
7554,2259,0.39399999999999996,4.034,0.6890000000000001,0.077,2012
7566,2259,0.35200000000000004,3.3169999999999997,0.6609999999999999,0.127,2013
7578,2259,0.382,3.7289999999999996,0.664,0.126,2014
7590,2259,0.389,3.827,0.685,0.11199999999999999,2015
7602,2269,0.3,2.886,0.7190000000000001,0.152,2006
7614,2269,0.353,2.7119999999999997,0.852,-0.096,2007
7626,2269,0.319,1.244,0.887,0.047,2008
7638,2269,0.281,1.47,0.797,0.259,2009
7650,2269,0.29,1.48,0.8,0.155,2010
7662,2269,0.26,1.4980000000000002,0.773,0.136,2011
7674,2269,0.28600000000000003,1.44,0.784,0.109,2012
7686,2269,0.261,1.213,0.745,0.152,2013
7698,2269,0.225,0.904,0.679,0.258,2014
7710,2269,0.244,1.006,0.688,0.23399999999999999,2015
7722,2285,0.17300000000000001,2.136,0.82,0.14300000000000002,2006
7734,2285,0.168,1.247,0.893,0.159,2007
7746,2285,0.13699999999999998,1.163,0.8490000000000001,0.192,2008
7758,2285,0.16399999999999998,5.335,1.01,-0.006999999999999999,2009
7770,2285,0.20199999999999999,1.7730000000000001,0.9490000000000001,0.094,2010
7782,2285,0.17,1.739,0.937,0.045,2011
7794,2285,0.14300000000000002,1.479,0.9309999999999999,0.053,2012
7806,2285,0.106,1.162,0.917,0.091,2013
7818,2285,0.098,0.9670000000000001,0.8420000000000001,0.105,2014
7830,2285,0.092,0.905,0.924,0.098,2015
7842,2290,0.312,4.66,0.706,-0.013000000000000001,2006
7854,2290,0.306,4.044,0.655,0.08900000000000001,2007
7866,2290,0.332,4.598,0.682,0.018000000000000002,2008
7878,2290,0.444,10.349,0.919,0.057999999999999996,2009
7890,2290,0.43700000000000006,8.059,0.8590000000000001,0.10099999999999999,2010
7902,2290,0.434,9.172,0.8320000000000001,0.026000000000000002,2011
7914,2290,0.389,9.068,0.815,0.015,2012
7925,2290,0.27,5.684,0.706,0.068,2013
7937,2328,0.384,3.477,0.7929999999999999,-0.004,2006
7949,2328,0.38,3.324,0.7809999999999999,0.087,2007
7961,2328,0.38799999999999996,3.299,0.769,0.08199999999999999,2008
7973,2328,0.36200000000000004,3.3139999999999996,0.7709999999999999,0.084,2009
7985,2328,0.359,3.312,0.7559999999999999,0.102,2010
7997,2328,0.33799999999999997,3.1189999999999998,0.742,0.092,2011
8000,2328,0.318,3.013,0.742,0.13,2012
8012,2346,0.139,1.2109999999999999,0.47200000000000003,0.071,2006
8024,2346,0.14800000000000002,0.96,0.523,0.013000000000000001,2007
8036,2346,0.198,2.6210000000000004,0.537,0.38,2008
8048,2346,0.18100000000000002,2.9419999999999997,0.573,0.023,2009
8059,2346,0.055,0.504,0.474,0.20600000000000002,2010
8071,2393,0.245,2.323,0.542,0.162,2006
8083,2393,0.255,3.362,0.562,0.084,2007
8095,2393,0.24,3.759,0.573,0.062,2008
8107,2393,0.214,2.864,0.5760000000000001,0.187,2009
8114,2393,0.19,2.0469999999999997,0.5760000000000001,0.187,2010
8131,2393,0.15,1.499,0.5870000000000001,0.16899999999999998,2011
8143,2393,0.149,1.77,0.5870000000000001,0.068,2012
8155,2393,0.156,1.923,0.574,0.20600000000000002,2013
8167,2393,0.156,1.916,0.551,0.163,2014
8179,2393,0.184,1.895,0.601,0.16699999999999998,2015
8191,2403,0.309,1.979,0.5820000000000001,0.10800000000000001,2006
8203,2403,0.268,1.999,0.598,0.134,2007
8215,2403,0.24600000000000002,1.6269999999999998,0.589,0.20199999999999999,2008
8227,2403,0.21899999999999997,1.214,0.5529999999999999,0.214,2009
8239,2403,0.20800000000000002,0.993,0.507,0.251,2010
8251,2403,0.175,0.74,0.49,0.29100000000000004,2011
8263,2403,0.17800000000000002,0.9490000000000001,0.535,0.28300000000000003,2012
8275,2403,0.205,1.754,0.611,0.312,2013
8287,2403,0.226,1.819,0.5589999999999999,0.152,2014
8299,2403,0.228,2.097,0.5329999999999999,0.168,2015
8311,2435,0.20600000000000002,0.973,0.423,0.295,2006
8323,2435,0.32899999999999996,1.7,0.526,0.179,2007
8335,2435,0.303,1.406,0.499,0.318,2008
8347,2435,0.281,1.284,0.478,0.29600000000000004,2009
8359,2435,0.207,0.922,0.441,0.366,2010
8371,2435,0.207,0.867,0.45399999999999996,0.319,2011
8383,2435,0.158,0.652,0.413,0.366,2012
8395,2435,0.284,1.081,0.557,0.26899999999999996,2013
8407,2435,0.251,1.0170000000000001,0.513,0.313,2014
8419,2435,0.322,1.247,0.585,0.266,2015
8431,2436,0.184,1.207,0.556,0.248,2006
8443,2436,0.139,0.9109999999999999,0.496,0.247,2007
8455,2436,0.14400000000000002,1.338,0.493,0.16,2008
8467,2436,0.217,3.978,0.593,0.055,2009
8479,2436,0.204,1.569,0.605,0.188,2010
8491,2436,0.33299999999999996,3.42,0.669,-0.003,2011
8503,2436,0.281,2.258,0.652,0.059000000000000004,2012
8515,2436,0.218,1.499,0.621,0.266,2013
8527,2436,0.172,1.16,0.575,0.155,2014
8539,2436,0.165,1.127,0.5529999999999999,0.17600000000000002,2015
8551,2444,0.16899999999999998,1.368,0.568,0.16399999999999998,2006
8563,2444,0.163,1.839,0.574,0.122,2007
8575,2444,0.17600000000000002,2.674,0.583,0.127,2008
8587,2444,0.268,-7.665,0.8290000000000001,-0.005,2009
8599,2444,0.307,5.561,0.925,0.05,2010
8611,2444,0.29100000000000004,2.839,0.945,0.079,2011
8623,2444,0.263,1.892,0.955,0.036000000000000004,2012
8635,2444,0.215,1.63,0.927,0.068,2013
8647,2444,0.153,1.175,0.616,0.091,2014
8659,2444,0.147,0.9259999999999999,0.603,0.121,2015
8663,2484,0.048,0.319,0.45399999999999996,0.19,2006
8675,2490,0.235,1.584,0.68,0.125,2006
8687,2490,0.23800000000000002,1.611,0.674,0.146,2007
8699,2490,0.247,1.618,0.674,0.156,2008
8711,2490,0.264,1.9569999999999999,0.688,0.157,2009
8713,2490,0.267,2.124,0.669,0.132,2010
8725,2497,0.22699999999999998,2.316,0.541,-0.046,2006
8737,2497,0.23,2.343,0.53,0.136,2007
8749,2497,0.23800000000000002,1.819,0.557,0.174,2008
8761,2497,0.28300000000000003,2.202,0.557,0.09,2009
8773,2497,0.307,2.109,0.604,0.149,2010
8785,2497,0.23,1.482,0.5870000000000001,0.217,2011
8797,2497,0.22399999999999998,1.75,0.618,0.005,2012
8809,2497,0.282,1.8359999999999999,0.66,0.111,2013
8821,2497,0.315,2.4219999999999997,0.6659999999999999,0.106,2014
8833,2497,0.34600000000000003,3.8539999999999996,0.687,0.134,2015
8845,2504,0.223,6.292999999999999,0.812,0.069,2006
8857,2504,0.26899999999999996,2.6310000000000002,1.004,0.006999999999999999,2007
8869,2504,0.292,2.4530000000000003,0.902,0.046,2008
8881,2504,0.374,2.219,1.4909999999999999,0.06,2009
8893,2504,0.306,1.5919999999999999,1.411,0.094,2010
8905,2504,0.209,1.217,1.258,0.085,2011
8917,2504,0.11900000000000001,0.6729999999999999,1.5030000000000001,0.081,2012
8929,2504,0.091,0.72,1.6680000000000001,0.065,2013
8941,2504,0.08900000000000001,0.632,1.26,0.059000000000000004,2014
8953,2504,0.11599999999999999,1.297,1.661,0.032,2015
8965,2536,0.36,1.38,0.595,0.331,2006
8977,2536,0.457,2.006,0.6729999999999999,0.22899999999999998,2007
8989,2536,0.43,1.732,0.643,0.276,2008
9001,2536,0.415,1.9880000000000002,0.62,0.313,2009
9013,2536,0.366,1.868,0.5710000000000001,0.305,2010
9025,2536,0.305,1.53,0.53,0.23199999999999998,2011
9037,2536,0.23399999999999999,1.121,0.491,0.373,2012
9049,2536,0.21600000000000003,1.219,0.46799999999999997,0.264,2013
9061,2536,0.24,2.046,0.479,0.258,2014
9073,2536,0.209,2.39,0.45,0.17,2015
9085,2547,0.032,0.701,0.887,0.018000000000000002,2006
9097,2547,0.044000000000000004,0.924,0.899,0.017,2007
9109,2547,0.055,1.4240000000000002,0.884,0.038,2008
9121,2547,0.06,1.6269999999999998,0.898,0.044000000000000004,2009
9133,2547,0.061,1.17,0.866,0.02,2010
9145,2547,0.067,1.205,0.845,0.045,2011
9157,2547,0.098,1.6,0.8320000000000001,0.035,2012
9169,2547,0.09699999999999999,1.272,0.818,0.054000000000000006,2013
9181,2547,0.094,1.2919999999999998,0.8029999999999999,0.016,2014
9193,2547,0.095,1.229,0.802,0.044000000000000004,2015
9205,2558,0.057999999999999996,3.687,0.843,0.044000000000000004,2006
9217,2558,0.07200000000000001,2.34,0.8290000000000001,0.045,2007
9229,2558,0.037000000000000005,5.162999999999999,0.8270000000000001,0.027000000000000003,2008
9241,2558,0.039,-14.696,0.8340000000000001,0.035,2009
9253,2558,0.043,1.3319999999999999,0.785,0.028999999999999998,2010
9265,2558,0.048,1.93,0.787,-0.002,2011
9277,2558,0.046,2.093,0.785,0.039,2012
9289,2558,0.044000000000000004,2.9410000000000003,0.789,0.027000000000000003,2013
9301,2558,0.052000000000000005,2.7760000000000002,0.777,0.027000000000000003,2014
9313,2558,0.046,2.384,0.775,0.034,2015
9325,2574,0.244,2.201,0.6579999999999999,0.068,2006
9337,2574,0.24600000000000002,2.07,0.6409999999999999,0.128,2007
9349,2574,0.297,2.2,0.6679999999999999,0.13,2008
9361,2574,0.306,2.48,0.687,0.16,2009
9373,2574,0.295,2.122,0.6759999999999999,0.113,2010
9385,2574,0.303,1.931,0.6920000000000001,0.16699999999999998,2011
9397,2574,0.309,2.021,0.705,0.166,2012
9409,2574,0.306,2.066,0.6920000000000001,0.13699999999999998,2013
9421,2574,0.295,2.026,0.6629999999999999,0.154,2014
9433,2574,0.29600000000000004,2.025,0.659,0.153,2015
9445,2589,0.23600000000000002,1.767,0.374,0.271,2006
9457,2589,0.03,0.193,0.16,0.8,2007
9469,2589,0.026000000000000002,0.127,0.154,1.19,2008
9481,2589,0.19,0.5820000000000001,0.28600000000000003,1.053,2009
9487,2589,0.18899999999999997,0.565,0.29100000000000004,0.818,2010
9499,2593,0.217,1.837,0.501,0.198,2006
9511,2593,0.222,1.581,0.518,0.226,2007
9523,2593,0.251,2.1180000000000003,0.524,0.083,2008
9535,2593,0.24600000000000002,3.028,0.5379999999999999,0.27699999999999997,2009
9547,2593,0.226,1.472,0.509,0.17,2010
9559,2593,0.223,1.77,0.486,0.128,2011
9571,2593,0.32299999999999995,2.861,0.5589999999999999,0.16899999999999998,2012
9583,2593,0.307,2.54,0.508,0.195,2013
9595,2593,0.262,1.817,0.488,0.158,2014
9607,2593,0.32299999999999995,2.117,0.556,0.292,2015
9619,2596,0.26899999999999996,1.875,0.45299999999999996,0.172,2006
9631,2596,0.306,2.677,0.488,0.172,2007
9643,2596,0.344,2.9410000000000003,0.52,0.163,2008
9655,2596,0.312,2.605,0.49700000000000005,0.149,2009
9667,2596,0.23,1.953,0.47,0.195,2010
9679,2596,0.19399999999999998,1.33,0.456,0.22399999999999998,2011
9691,2596,0.24600000000000002,1.733,0.518,0.217,2012
9703,2596,0.258,1.959,0.529,0.193,2013
9715,2596,0.387,3.866,0.606,0.099,2014
9727,2596,0.33,3.532,0.5529999999999999,0.126,2015
9739,2602,0.528,5.412999999999999,0.8340000000000001,0.066,2006
9741,2602,0.534,5.5,0.8340000000000001,0.066,2007
9753,2620,0.063,2.0469999999999997,0.9079999999999999,0.024,2006
9765,2620,0.094,3.642,0.914,0.018000000000000002,2007
9776,2620,0.16,7.74,0.92,0.009000000000000001,2008
9788,2663,0.40700000000000003,1.9909999999999999,0.78,0.201,2006
9800,2663,0.401,1.8619999999999999,0.785,0.131,2007
9812,2663,0.39299999999999996,1.643,0.774,0.149,2008
9824,2663,0.446,1.69,0.841,0.21899999999999997,2009
9836,2663,0.436,1.73,0.835,0.198,2010
9848,2663,0.45399999999999996,1.93,0.8440000000000001,0.198,2011
9860,2663,0.45299999999999996,2.0909999999999997,0.843,0.19899999999999998,2012
9872,2663,0.522,2.87,0.8540000000000001,0.14300000000000002,2013
9884,2663,0.499,2.449,0.809,0.138,2014
9896,2663,0.495,2.7039999999999997,0.816,0.17600000000000002,2015
9908,2710,0.401,3.511,0.622,0.099,2006
9920,2710,0.47,5.729,0.664,0.052000000000000005,2007
9932,2710,0.505,6.419,0.703,0.071,2008
9944,2710,0.521,6.096,0.732,0.083,2009
9956,2710,0.483,6.364,0.693,0.073,2010
9968,2710,0.43700000000000006,5.365,0.638,0.134,2011
9980,2710,0.46399999999999997,5.351,0.652,0.177,2012
9992,2710,0.498,5.51,0.6679999999999999,0.11599999999999999,2013
10004,2710,0.491,4.1819999999999995,0.647,0.08900000000000001,2014
10016,2710,0.48200000000000004,3.861,0.611,0.11699999999999999,2015
10028,2751,0.124,1.255,0.634,0.14400000000000002,2006
10040,2751,0.142,1.319,0.67,0.078,2007
10052,2751,0.163,1.646,0.6829999999999999,0.096,2008
10064,2751,0.142,2.036,0.685,0.096,2009
10076,2751,0.102,1.256,0.746,0.145,2010
10088,2751,0.111,1.304,0.754,0.08199999999999999,2011
10100,2751,0.111,1.266,0.748,0.065,2012
10112,2751,0.146,1.546,0.746,0.087,2013
10124,2751,0.156,1.6340000000000001,0.746,0.129,2014
10136,2751,0.163,1.6769999999999998,0.782,0.106,2015
10148,2771,0.21600000000000003,1.306,0.523,0.242,2006
10160,2771,0.19,1.09,0.461,0.021,2007
10172,2771,0.228,0.9420000000000001,0.496,0.298,2008
10184,2771,0.14,-0.44799999999999995,0.43,0.27899999999999997,2009
10196,2771,0.079,0.57,0.366,0.643,2010
10208,2771,0.19,1.426,0.47100000000000003,0.09,2011
10220,2771,0.217,1.348,0.501,0.11699999999999999,2012
10232,2771,0.215,1.548,0.47100000000000003,0.29100000000000004,2013
