,gvkey,fiscal_year,fiscal_month
1132,2783,2007.0,12.0
1133,2783,2008.0,12.0
1134,2783,2009.0,12.0
1135,2783,2010.0,12.0
1136,2783,2011.0,12.0
1137,2783,2012.0,12.0
1138,2783,2013.0,12.0
1139,2783,2014.0,12.0
1140,2783,2015.0,12.0
1141,2787,2006.0,6.0
1142,2787,2007.0,6.0
1143,2787,2008.0,6.0
1144,2787,2009.0,6.0
1145,2787,2010.0,6.0
1146,2787,2011.0,6.0
1147,2787,2012.0,6.0
1148,2787,2013.0,6.0
1149,2787,2014.0,6.0
1150,2787,2015.0,6.0
1151,2791,2006.0,12.0
1152,2791,2007.0,12.0
1153,2791,2008.0,12.0
1154,2791,2009.0,12.0
1155,2791,2010.0,12.0
1156,2803,2006.0,9.0
1157,2811,2006.0,12.0
1158,2811,2007.0,12.0
1159,2811,2008.0,12.0
1160,2811,2009.0,12.0
1161,2811,2010.0,12.0
1162,2811,2011.0,12.0
1163,2811,2012.0,12.0
1164,2811,2013.0,12.0
1165,2811,2014.0,12.0
1166,2811,2015.0,12.0
1167,2812,2006.0,12.0
1168,2812,2007.0,12.0
1169,2812,2008.0,12.0
1170,2812,2009.0,12.0
1171,2812,2010.0,12.0
1172,2812,2011.0,12.0
1173,2812,2012.0,12.0
1174,2817,2006.0,12.0
1175,2817,2007.0,12.0
1176,2817,2008.0,12.0
1177,2817,2009.0,12.0
1178,2817,2010.0,12.0
1179,2817,2011.0,12.0
1180,2817,2012.0,12.0
1181,2817,2013.0,12.0
1182,2817,2014.0,12.0
1183,2817,2015.0,12.0
1184,2845,2006.0,3.0
1185,2845,2007.0,3.0
1186,2845,2008.0,3.0
1188,2849,2006.0,12.0
1190,2849,2007.0,12.0
1192,2849,2008.0,12.0
1194,2849,2009.0,12.0
1196,2849,2010.0,12.0
1198,2849,2011.0,12.0
1200,2849,2012.0,12.0
1202,2849,2013.0,12.0
1204,2849,2014.0,12.0
1206,2849,2015.0,12.0
1207,2857,2006.0,12.0
1208,2857,2007.0,12.0
1209,2857,2008.0,12.0
1210,2857,2009.0,12.0
1211,2859,2006.0,12.0
1212,2859,2007.0,12.0
1213,2859,2008.0,12.0
1214,2859,2009.0,12.0
1215,2859,2010.0,12.0
1216,2859,2011.0,12.0
1217,2859,2012.0,12.0
1218,2859,2013.0,12.0
1219,2859,2014.0,12.0
1220,2859,2015.0,12.0
1221,2862,2006.0,12.0
1222,2862,2007.0,12.0
1223,2862,2008.0,12.0
1224,2862,2009.0,12.0
1225,2862,2010.0,12.0
1226,2862,2011.0,12.0
1227,2862,2012.0,12.0
1228,2862,2013.0,12.0
1229,2862,2014.0,12.0
1230,2862,2015.0,12.0
1231,2870,2006.0,12.0
1232,2870,2007.0,12.0
1233,2870,2008.0,12.0
1234,2870,2009.0,12.0
1235,2870,2010.0,12.0
1236,2870,2011.0,12.0
1237,2884,2006.0,12.0
1238,2884,2007.0,12.0
1239,2884,2008.0,12.0
1240,2884,2009.0,12.0
1241,2884,2010.0,12.0
1242,2884,2011.0,12.0
1243,2884,2012.0,12.0
1244,2884,2013.0,12.0
1245,2884,2014.0,12.0
1246,2884,2015.0,12.0
1247,2888,2006.0,12.0
1248,2888,2007.0,12.0
1249,2888,2008.0,12.0
1250,2888,2009.0,12.0
1251,2888,2010.0,12.0
1252,2888,2011.0,12.0
1253,2916,2006.0,12.0
1254,2916,2007.0,12.0
1255,2916,2008.0,12.0
1256,2938,2006.0,1.0
1257,2938,2007.0,1.0
1258,2938,2008.0,1.0
1259,2938,2009.0,1.0
1260,2938,2010.0,1.0
1261,2938,2011.0,1.0
1262,2940,2006.0,12.0
1263,2940,2007.0,12.0
1264,2940,2008.0,12.0
1265,2940,2009.0,12.0
1266,2940,2010.0,12.0
1267,2940,2011.0,12.0
1268,2940,2012.0,12.0
1269,2940,2013.0,12.0
1270,2940,2014.0,12.0
1271,2940,2015.0,12.0
1272,2950,2006.0,11.0
1273,2950,2007.0,11.0
1274,2950,2008.0,11.0
1275,2950,2009.0,11.0
1276,2960,2006.0,12.0
1277,2960,2007.0,12.0
1278,2960,2008.0,12.0
1279,2960,2009.0,12.0
1280,2960,2010.0,12.0
1281,2960,2011.0,12.0
1282,2960,2012.0,12.0
1283,2960,2013.0,12.0
1284,2960,2014.0,12.0
1285,2960,2015.0,12.0
1287,2968,2006.0,12.0
1289,2968,2007.0,12.0
1291,2968,2008.0,12.0
1293,2968,2009.0,12.0
1295,2968,2010.0,12.0
1297,2968,2011.0,12.0
1299,2968,2012.0,12.0
1301,2968,2013.0,12.0
1303,2968,2014.0,12.0
1305,2968,2015.0,12.0
1306,2982,2006.0,12.0
1307,2982,2007.0,12.0
1308,2982,2008.0,12.0
1309,2991,2006.0,12.0
1310,2991,2007.0,12.0
1311,2991,2008.0,12.0
1312,2991,2009.0,12.0
1313,2991,2010.0,12.0
1314,2991,2011.0,12.0
1315,2991,2012.0,12.0
1316,2991,2013.0,12.0
1317,2991,2014.0,12.0
1318,2991,2015.0,12.0
1319,3007,2006.0,6.0
1320,3007,2007.0,6.0
1321,3007,2008.0,6.0
1322,3007,2009.0,6.0
1323,3007,2010.0,6.0
1324,3007,2011.0,6.0
1325,3007,2012.0,6.0
1326,3007,2013.0,6.0
1327,3007,2014.0,6.0
1328,3007,2015.0,6.0
1330,3024,2006.0,12.0
1332,3024,2007.0,12.0
1334,3024,2008.0,12.0
1336,3024,2009.0,12.0
1338,3024,2010.0,12.0
1340,3024,2011.0,12.0
1342,3024,2012.0,12.0
1344,3024,2013.0,12.0
1346,3024,2014.0,12.0
1347,3026,2006.0,12.0
1348,3026,2007.0,12.0
1349,3026,2008.0,12.0
1350,3026,2009.0,12.0
1351,3026,2010.0,12.0
1352,3026,2011.0,12.0
1353,3026,2012.0,12.0
1354,3026,2013.0,12.0
1355,3026,2014.0,12.0
1356,3026,2015.0,12.0
1357,3028,2006.0,12.0
1358,3028,2007.0,12.0
1359,3028,2008.0,12.0
1360,3028,2009.0,12.0
1361,3028,2010.0,12.0
1362,3028,2011.0,12.0
1363,3028,2012.0,12.0
1364,3028,2013.0,12.0
1365,3028,2014.0,12.0
1366,3028,2015.0,12.0
1367,3033,2006.0,12.0
1368,3033,2007.0,12.0
1369,3033,2008.0,12.0
1370,3036,2006.0,12.0
1371,3036,2007.0,12.0
1372,3036,2008.0,12.0
1373,3036,2009.0,12.0
1374,3036,2010.0,12.0
1375,3036,2011.0,12.0
1376,3036,2012.0,12.0
1377,3036,2013.0,12.0
1378,3036,2014.0,12.0
1379,3036,2015.0,12.0
1380,3039,2006.0,12.0
1381,3039,2007.0,12.0
1382,3039,2008.0,12.0
1383,3039,2009.0,12.0
1384,3039,2010.0,12.0
1385,3039,2011.0,12.0
1386,3039,2012.0,12.0
1387,3039,2013.0,12.0
1388,3039,2014.0,12.0
1389,3039,2015.0,12.0
1390,3041,2006.0,12.0
1391,3041,2007.0,12.0
1392,3062,2006.0,5.0
1393,3062,2007.0,5.0
1394,3062,2008.0,5.0
1395,3062,2009.0,5.0
1396,3062,2010.0,5.0
1397,3062,2011.0,5.0
1398,3062,2012.0,5.0
1399,3062,2013.0,5.0
1400,3062,2014.0,5.0
1401,3062,2015.0,5.0
1403,3071,2006.0,12.0
1405,3071,2007.0,12.0
1407,3071,2008.0,12.0
1409,3071,2009.0,12.0
1411,3071,2010.0,12.0
1413,3071,2011.0,12.0
1415,3071,2012.0,12.0
1417,3082,2006.0,12.0
1419,3082,2007.0,12.0
1421,3082,2008.0,12.0
1423,3082,2009.0,12.0
1425,3082,2010.0,12.0
1427,3082,2011.0,12.0
1429,3082,2012.0,12.0
1431,3082,2013.0,12.0
1433,3082,2014.0,12.0
1434,3087,2006.0,1.0
1435,3105,2006.0,12.0
1436,3105,2007.0,12.0
1437,3105,2008.0,12.0
1438,3105,2009.0,12.0
1439,3105,2010.0,12.0
1440,3105,2011.0,12.0
1441,3105,2012.0,12.0
1442,3105,2013.0,12.0
1443,3105,2014.0,12.0
1444,3105,2015.0,12.0
1445,3107,2006.0,12.0
1446,3107,2007.0,12.0
1447,3107,2008.0,12.0
1448,3107,2009.0,12.0
1449,3107,2010.0,12.0
1450,3107,2011.0,12.0
1451,3107,2012.0,12.0
1452,3107,2013.0,12.0
1453,3107,2014.0,12.0
1454,3107,2015.0,12.0
1455,3121,2006.0,6.0
1456,3121,2007.0,6.0
1457,3121,2008.0,6.0
1458,3121,2009.0,6.0
1459,3121,2010.0,6.0
1460,3121,2011.0,6.0
1461,3121,2012.0,6.0
1462,3121,2013.0,6.0
1463,3121,2014.0,6.0
1464,3121,2015.0,6.0
1465,3138,2006.0,12.0
1466,3138,2007.0,12.0
1467,3138,2008.0,12.0
1468,3138,2009.0,12.0
1469,3138,2010.0,12.0
1470,3138,2011.0,12.0
1471,3138,2012.0,12.0
1472,3138,2013.0,12.0
1473,3138,2014.0,12.0
1474,3138,2015.0,12.0
1475,3144,2006.0,12.0
1476,3144,2007.0,12.0
1477,3144,2008.0,12.0
1478,3144,2009.0,12.0
1479,3144,2010.0,12.0
1480,3144,2011.0,12.0
1481,3144,2012.0,12.0
1482,3144,2013.0,12.0
1483,3144,2014.0,12.0
1484,3144,2015.0,12.0
1485,3153,2006.0,12.0
1486,3153,2007.0,12.0
1487,3153,2008.0,12.0
1488,3153,2009.0,12.0
1489,3153,2010.0,12.0
1490,3153,2011.0,12.0
1491,3153,2012.0,12.0
1492,3153,2013.0,12.0
1493,3153,2014.0,12.0
1494,3153,2015.0,12.0
1495,3170,2006.0,12.0
1496,3170,2007.0,12.0
1497,3170,2008.0,12.0
1498,3170,2009.0,12.0
1499,3170,2010.0,12.0
1500,3170,2011.0,12.0
1501,3170,2012.0,12.0
1502,3170,2013.0,12.0
1503,3170,2014.0,12.0
1504,3170,2015.0,12.0
1505,3198,2006.0,12.0
1506,3198,2007.0,12.0
1507,3198,2008.0,12.0
1508,3198,2009.0,12.0
1509,3198,2010.0,12.0
1510,3198,2011.0,12.0
1511,3198,2012.0,12.0
1512,3198,2013.0,12.0
1513,3198,2014.0,12.0
1514,3198,2015.0,12.0
1515,3210,2006.0,12.0
1516,3210,2007.0,12.0
1517,3210,2008.0,12.0
1518,3210,2009.0,12.0
1519,3210,2010.0,12.0
1520,3226,2006.0,12.0
1521,3226,2007.0,12.0
1522,3226,2008.0,12.0
1523,3226,2009.0,12.0
1524,3226,2010.0,12.0
1525,3226,2011.0,12.0
1526,3226,2012.0,12.0
1527,3226,2013.0,12.0
1528,3226,2014.0,12.0
1529,3226,2015.0,12.0
1531,3231,2006.0,12.0
1533,3231,2007.0,12.0
1535,3231,2008.0,12.0
1537,3231,2009.0,12.0
1539,3231,2010.0,12.0
1541,3231,2011.0,12.0
1543,3231,2012.0,12.0
1545,3231,2013.0,12.0
1547,3231,2014.0,12.0
1549,3231,2015.0,12.0
1551,3238,2006.0,12.0
1553,3238,2007.0,12.0
1555,3238,2008.0,12.0
1557,3238,2009.0,12.0
1559,3238,2010.0,12.0
1561,3238,2011.0,12.0
1563,3238,2012.0,12.0
1565,3238,2013.0,12.0
1567,3238,2014.0,12.0
1569,3238,2015.0,12.0
1571,3243,2006.0,12.0
1573,3243,2007.0,12.0
1575,3243,2008.0,12.0
1577,3243,2009.0,12.0
1579,3243,2010.0,12.0
1581,3243,2011.0,12.0
1583,3243,2012.0,12.0
1585,3243,2013.0,12.0
1587,3243,2014.0,12.0
1589,3243,2015.0,12.0
1590,3246,2006.0,8.0
1591,3246,2007.0,8.0
1592,3246,2008.0,8.0
1593,3246,2009.0,8.0
1594,3246,2010.0,8.0
1595,3246,2011.0,8.0
1596,3246,2012.0,8.0
1597,3246,2013.0,8.0
1598,3246,2014.0,8.0
1599,3246,2015.0,8.0
1600,3278,2006.0,12.0
1601,3278,2007.0,12.0
1602,3278,2008.0,12.0
1603,3278,2009.0,12.0
1604,3278,2010.0,12.0
1605,3278,2011.0,12.0
1606,3278,2012.0,12.0
1607,3278,2013.0,12.0
1608,3278,2014.0,12.0
1609,3278,2015.0,12.0
1610,3310,2006.0,3.0
1611,3310,2007.0,3.0
1612,3310,2008.0,3.0
1613,3310,2009.0,3.0
1614,3310,2010.0,3.0
1615,3310,2011.0,3.0
1616,3310,2012.0,3.0
1617,3310,2013.0,3.0
1618,3310,2014.0,3.0
1619,3310,2015.0,3.0
1620,3336,2006.0,3.0
1621,3336,2007.0,3.0
1622,3336,2008.0,3.0
1623,3336,2009.0,3.0
1624,3336,2010.0,3.0
1625,3336,2011.0,3.0
1626,3336,2012.0,3.0
1627,3336,2013.0,3.0
1628,3336,2014.0,3.0
1629,3336,2015.0,3.0
1630,3362,2006.0,5.0
1631,3362,2007.0,5.0
1632,3362,2008.0,5.0
1633,3362,2009.0,5.0
1634,3362,2010.0,5.0
1635,3362,2011.0,5.0
1636,3362,2012.0,5.0
1637,3362,2013.0,5.0
1638,3362,2014.0,5.0
1639,3362,2015.0,5.0
1640,3392,2006.0,12.0
1641,3392,2007.0,12.0
1642,3392,2008.0,12.0
1643,3392,2009.0,12.0
1644,3392,2010.0,12.0
1645,3392,2011.0,12.0
1646,3392,2012.0,12.0
1647,3392,2013.0,12.0
1648,3392,2014.0,12.0
1649,3392,2015.0,12.0
1650,3394,2006.0,12.0
1651,3394,2007.0,12.0
1652,3394,2008.0,12.0
1653,3394,2009.0,12.0
1654,3394,2010.0,12.0
1655,3394,2011.0,12.0
1656,3394,2012.0,12.0
1657,3394,2013.0,12.0
1658,3394,2014.0,12.0
1659,3394,2015.0,12.0
1660,3413,2006.0,12.0
1661,3413,2007.0,12.0
1662,3413,2008.0,12.0
1663,3413,2009.0,12.0
1664,3413,2010.0,12.0
1665,3413,2011.0,12.0
1666,3413,2012.0,12.0
1667,3413,2013.0,12.0
1668,3413,2014.0,12.0
1669,3413,2015.0,12.0
1670,3416,2006.0,12.0
1671,3416,2007.0,12.0
1672,3416,2008.0,12.0
1673,3416,2009.0,12.0
1674,3416,2010.0,12.0
1675,3416,2011.0,12.0
1676,3416,2012.0,12.0
1677,3416,2013.0,12.0
1678,3416,2014.0,12.0
1679,3419,2006.0,12.0
1680,3439,2006.0,12.0
1681,3439,2007.0,12.0
1682,3439,2008.0,12.0
1683,3439,2009.0,12.0
1684,3439,2010.0,12.0
1685,3439,2011.0,12.0
1686,3439,2012.0,12.0
1687,3439,2013.0,12.0
1688,3439,2014.0,12.0
1689,3439,2015.0,12.0
1690,3469,2006.0,12.0
1691,3469,2007.0,12.0
1692,3469,2008.0,12.0
1693,3469,2009.0,12.0
1694,3469,2010.0,12.0
1695,3469,2011.0,12.0
1696,3469,2012.0,12.0
1697,3469,2013.0,12.0
1698,3469,2014.0,12.0
1699,3469,2015.0,12.0
1700,3480,2006.0,12.0
1701,3480,2007.0,12.0
1702,3480,2008.0,12.0
1703,3497,2006.0,12.0
1704,3497,2007.0,12.0
1705,3497,2008.0,12.0
1706,3497,2009.0,12.0
1707,3497,2010.0,12.0
1708,3497,2011.0,12.0
1709,3502,2006.0,12.0
1710,3502,2007.0,12.0
1711,3502,2008.0,12.0
1712,3502,2009.0,12.0
1713,3502,2010.0,12.0
1714,3502,2011.0,12.0
1715,3502,2012.0,12.0
1716,3502,2013.0,12.0
1717,3502,2014.0,12.0
1718,3502,2015.0,12.0
1719,3504,2006.0,10.0
1720,3504,2007.0,10.0
1721,3504,2008.0,10.0
1722,3504,2009.0,10.0
1723,3504,2010.0,10.0
1724,3504,2011.0,10.0
1725,3504,2012.0,10.0
1726,3504,2013.0,10.0
1727,3504,2014.0,10.0
1728,3504,2015.0,10.0
1729,3505,2006.0,12.0
1730,3505,2007.0,12.0
1731,3505,2008.0,12.0
1732,3505,2009.0,12.0
1733,3505,2010.0,12.0
1734,3505,2011.0,12.0
1735,3505,2012.0,12.0
1736,3505,2013.0,12.0
1737,3505,2014.0,12.0
1738,3505,2015.0,12.0
1739,3532,2006.0,12.0
1740,3532,2007.0,12.0
1741,3532,2008.0,12.0
1742,3532,2009.0,12.0
1743,3532,2010.0,12.0
1744,3532,2011.0,12.0
1745,3532,2012.0,12.0
1746,3532,2013.0,12.0
1747,3532,2014.0,12.0
1748,3532,2015.0,12.0
1750,3555,2006.0,12.0
1752,3555,2007.0,12.0
1753,3570,2006.0,7.0
1754,3570,2007.0,7.0
1755,3570,2008.0,7.0
1756,3570,2009.0,7.0
1757,3570,2010.0,7.0
1758,3570,2011.0,7.0
1759,3570,2012.0,7.0
1760,3570,2013.0,7.0
1761,3570,2014.0,7.0
1762,3570,2015.0,7.0
1763,3580,2006.0,12.0
1764,3580,2007.0,12.0
1765,3580,2008.0,12.0
1766,3580,2009.0,12.0
1767,3580,2010.0,12.0
1768,3580,2011.0,12.0
1769,3580,2012.0,12.0
1770,3580,2013.0,12.0
1771,3580,2014.0,12.0
1772,3580,2015.0,12.0
1773,3581,2006.0,12.0
1774,3581,2007.0,12.0
1775,3581,2008.0,12.0
1776,3581,2009.0,12.0
1777,3581,2010.0,12.0
1778,3581,2011.0,12.0
1779,3581,2012.0,12.0
1780,3581,2013.0,12.0
1781,3581,2014.0,12.0
1782,3581,2015.0,12.0
1783,3591,2006.0,12.0
1784,3591,2007.0,12.0
1785,3591,2008.0,12.0
1786,3591,2009.0,12.0
1787,3591,2010.0,12.0
1788,3591,2011.0,12.0
1789,3591,2012.0,12.0
1790,3591,2013.0,12.0
1791,3591,2014.0,12.0
1792,3591,2015.0,12.0
1793,3592,2006.0,12.0
1794,3592,2007.0,12.0
1795,3592,2008.0,12.0
1796,3592,2009.0,12.0
1797,3592,2010.0,12.0
1798,3592,2011.0,12.0
1799,3592,2012.0,12.0
1800,3592,2013.0,12.0
1801,3592,2014.0,12.0
1802,3592,2015.0,12.0
1803,3607,2006.0,12.0
1804,3607,2007.0,12.0
1805,3607,2008.0,12.0
1806,3607,2009.0,12.0
1807,3607,2010.0,12.0
1808,3607,2011.0,12.0
1809,3607,2012.0,12.0
1810,3607,2013.0,12.0
1811,3607,2014.0,12.0
1812,3607,2015.0,12.0
1813,3619,2006.0,12.0
1814,3619,2007.0,12.0
1815,3619,2008.0,12.0
1816,3619,2009.0,12.0
1817,3619,2010.0,12.0
1818,3619,2011.0,12.0
1819,3619,2012.0,12.0
1820,3619,2013.0,12.0
1821,3619,2014.0,12.0
1822,3619,2015.0,12.0
1824,3643,2006.0,12.0
1826,3643,2007.0,12.0
1828,3643,2008.0,12.0
1830,3643,2009.0,12.0
1832,3643,2010.0,12.0
1834,3643,2011.0,12.0
1836,3643,2012.0,12.0
1838,3643,2013.0,12.0
1840,3643,2014.0,12.0
1842,3643,2015.0,12.0
1843,3650,2006.0,12.0
1844,3650,2007.0,12.0
1845,3650,2008.0,12.0
1846,3650,2009.0,12.0
1847,3650,2010.0,12.0
1848,3650,2011.0,12.0
1849,3650,2012.0,12.0
1850,3650,2013.0,12.0
1851,3650,2014.0,12.0
1852,3650,2015.0,12.0
1853,3708,2006.0,12.0
1854,3708,2007.0,12.0
1855,3708,2008.0,12.0
1856,3708,2009.0,12.0
1857,3708,2010.0,12.0
1858,3708,2011.0,12.0
1859,3708,2012.0,12.0
1860,3708,2013.0,12.0
1861,3708,2014.0,12.0
1862,3708,2015.0,12.0
1863,3734,2006.0,12.0
1864,3734,2007.0,12.0
1865,3734,2008.0,12.0
1866,3734,2009.0,12.0
1867,3734,2010.0,12.0
1868,3734,2011.0,12.0
1869,3734,2012.0,12.0
1870,3734,2013.0,12.0
1871,3734,2014.0,12.0
1872,3734,2015.0,12.0
1873,3735,2006.0,12.0
1874,3735,2007.0,12.0
1875,3735,2008.0,12.0
1876,3735,2009.0,12.0
1877,3735,2010.0,12.0
1878,3735,2011.0,12.0
1879,3735,2012.0,12.0
1880,3735,2013.0,12.0
1881,3735,2014.0,12.0
1882,3735,2015.0,12.0
1883,3813,2006.0,1.0
1884,3813,2007.0,1.0
1885,3813,2008.0,1.0
1886,3813,2009.0,1.0
1887,3813,2010.0,1.0
1888,3813,2011.0,1.0
1889,3813,2012.0,1.0
1890,3813,2013.0,1.0
1891,3813,2014.0,1.0
1892,3813,2015.0,1.0
1893,3814,2006.0,12.0
1894,3814,2007.0,12.0
1895,3814,2008.0,12.0
1896,3814,2009.0,12.0
1897,3814,2010.0,12.0
1898,3814,2011.0,12.0
1899,3814,2012.0,12.0
1900,3814,2013.0,12.0
1901,3814,2014.0,12.0
1902,3814,2015.0,12.0
1903,3835,2006.0,10.0
1904,3835,2007.0,10.0
1905,3835,2008.0,10.0
1906,3835,2009.0,10.0
1907,3835,2010.0,10.0
1908,3835,2011.0,10.0
1909,3835,2012.0,10.0
1910,3835,2013.0,10.0
1911,3835,2014.0,10.0
1912,3835,2015.0,10.0
1913,3836,2006.0,10.0
1914,3836,2007.0,10.0
1915,3836,2008.0,10.0
1916,3836,2009.0,10.0
1917,3836,2010.0,10.0
1918,3836,2011.0,10.0
1919,3836,2012.0,10.0
1920,3836,2013.0,10.0
1921,3836,2014.0,10.0
1922,3836,2015.0,10.0
1923,3851,2006.0,12.0
1924,3851,2007.0,12.0
1925,3851,2008.0,12.0
1926,3851,2009.0,12.0
1927,3851,2010.0,12.0
1928,3851,2011.0,12.0
1929,3851,2012.0,12.0
1930,3851,2013.0,12.0
1931,3851,2014.0,12.0
1932,3851,2015.0,12.0
1933,3863,2006.0,12.0
1934,3863,2007.0,12.0
1935,3863,2008.0,12.0
1936,3863,2009.0,12.0
1937,3863,2010.0,12.0
1938,3863,2011.0,12.0
1939,3863,2012.0,12.0
1940,3863,2013.0,12.0
1941,3863,2014.0,12.0
1942,3863,2015.0,12.0
1943,3897,2006.0,12.0
1944,3897,2007.0,12.0
1945,3897,2008.0,12.0
1946,3897,2009.0,12.0
1947,3897,2010.0,12.0
1948,3897,2011.0,12.0
1949,3897,2012.0,12.0
1950,3897,2013.0,12.0
1951,3897,2014.0,12.0
1952,3897,2015.0,12.0
1953,3918,2006.0,3.0
1954,3918,2007.0,3.0
1955,3937,2006.0,3.0
1956,3937,2007.0,3.0
1957,3937,2008.0,3.0
1958,3937,2009.0,3.0
1959,3937,2010.0,3.0
1960,3937,2011.0,3.0
1961,3937,2012.0,3.0
1962,3937,2013.0,3.0
1963,3937,2014.0,3.0
1964,3937,2015.0,3.0
1965,3949,2006.0,7.0
1966,3964,2006.0,1.0
1967,3964,2007.0,1.0
1968,3964,2008.0,1.0
1969,3964,2009.0,1.0
1970,3964,2010.0,1.0
1971,3964,2011.0,1.0
1972,3964,2012.0,1.0
1973,3964,2013.0,1.0
1974,3964,2014.0,1.0
1975,3964,2015.0,1.0
1976,3980,2006.0,9.0
1977,3980,2007.0,9.0
1978,3980,2008.0,9.0
1979,3980,2009.0,9.0
1980,3980,2010.0,9.0
1981,3980,2011.0,9.0
1982,3980,2012.0,9.0
1983,3980,2013.0,9.0
1984,3980,2014.0,9.0
1985,3980,2015.0,9.0
1986,4001,2006.0,12.0
1987,4001,2007.0,12.0
1988,4001,2008.0,12.0
1989,4001,2009.0,12.0
1990,4001,2010.0,12.0
1991,4001,2011.0,12.0
1992,4001,2012.0,12.0
1993,4001,2013.0,12.0
1994,4001,2014.0,12.0
1995,4001,2015.0,12.0
1996,4016,2006.0,1.0
1997,4016,2007.0,1.0
1998,4016,2008.0,1.0
1999,4016,2009.0,1.0
2000,4016,2010.0,1.0
2001,4016,2011.0,1.0
2002,4016,2012.0,1.0
2003,4016,2013.0,1.0
2004,4016,2014.0,1.0
2005,4016,2015.0,1.0
2006,4029,2006.0,12.0
2007,4029,2007.0,12.0
2008,4029,2008.0,12.0
2009,4029,2009.0,12.0
2010,4029,2010.0,12.0
2011,4029,2011.0,12.0
2012,4029,2012.0,12.0
2013,4029,2013.0,12.0
2014,4029,2014.0,12.0
2015,4029,2015.0,12.0
2016,4040,2006.0,12.0
2017,4040,2007.0,12.0
2018,4040,2008.0,12.0
2019,4040,2009.0,12.0
2020,4040,2010.0,12.0
2021,4040,2011.0,12.0
2022,4040,2012.0,12.0
2023,4040,2013.0,12.0
2024,4040,2014.0,12.0
2025,4040,2015.0,12.0
2026,4049,2006.0,12.0
2027,4049,2007.0,12.0
2028,4049,2008.0,12.0
2029,4049,2009.0,12.0
2030,4058,2006.0,12.0
2031,4058,2007.0,12.0
2032,4058,2008.0,12.0
2033,4058,2009.0,12.0
2034,4058,2010.0,12.0
2035,4058,2011.0,12.0
2036,4058,2012.0,12.0
2037,4058,2013.0,12.0
2038,4058,2014.0,12.0
2039,4058,2015.0,12.0
2040,4060,2006.0,12.0
2041,4060,2007.0,12.0
2042,4060,2008.0,12.0
2043,4060,2009.0,12.0
2044,4060,2010.0,12.0
2045,4060,2011.0,12.0
2046,4060,2012.0,12.0
2047,4060,2013.0,12.0
2048,4060,2014.0,12.0
2049,4060,2015.0,12.0
2050,4062,2006.0,12.0
2052,4065,2006.0,12.0
2054,4065,2007.0,12.0
2055,4066,2006.0,12.0
2056,4066,2007.0,12.0
2057,4066,2008.0,12.0
2058,4066,2009.0,12.0
2059,4066,2010.0,12.0
2060,4066,2011.0,12.0
2061,4066,2012.0,12.0
2062,4066,2013.0,12.0
2063,4066,2014.0,12.0
2064,4066,2015.0,12.0
2065,4072,2006.0,7.0
2066,4072,2007.0,7.0
2067,4072,2008.0,7.0
2068,4072,2009.0,7.0
2069,4072,2010.0,7.0
2070,4072,2011.0,7.0
2071,4072,2012.0,7.0
2072,4072,2013.0,7.0
2073,4072,2014.0,7.0
2074,4072,2015.0,7.0
2075,4087,2006.0,12.0
2076,4087,2007.0,12.0
2077,4087,2008.0,12.0
2078,4087,2009.0,12.0
2079,4087,2010.0,12.0
2080,4087,2011.0,12.0
2081,4087,2012.0,12.0
2082,4087,2013.0,12.0
2083,4087,2014.0,12.0
2084,4087,2015.0,12.0
2085,4091,2006.0,12.0
2086,4091,2007.0,12.0
2087,4091,2008.0,12.0
2088,4091,2009.0,12.0
2089,4091,2010.0,12.0
2090,4091,2011.0,12.0
2091,4091,2012.0,12.0
2092,4091,2013.0,12.0
2093,4091,2014.0,12.0
2094,4091,2015.0,12.0
2095,4093,2006.0,12.0
2096,4093,2007.0,12.0
2097,4093,2008.0,12.0
2098,4093,2009.0,12.0
2099,4093,2010.0,12.0
2100,4093,2011.0,12.0
2101,4093,2012.0,12.0
2102,4093,2013.0,12.0
2103,4093,2014.0,12.0
2104,4093,2015.0,12.0
2105,4094,2006.0,12.0
2106,4094,2007.0,12.0
2107,4094,2008.0,12.0
2108,4094,2009.0,12.0
2109,4094,2010.0,12.0
2110,4094,2011.0,12.0
2111,4094,2012.0,12.0
2112,4094,2013.0,12.0
2113,4094,2014.0,12.0
2114,4094,2015.0,12.0
2115,4103,2006.0,12.0
2116,4108,2006.0,12.0
2117,4108,2007.0,12.0
2118,4108,2008.0,12.0
2119,4108,2009.0,12.0
2120,4108,2010.0,12.0
2121,4108,2011.0,12.0
2122,4108,2012.0,12.0
2123,4108,2013.0,12.0
2124,4108,2014.0,12.0
2125,4108,2015.0,12.0
2126,4115,2006.0,7.0
2127,4115,2007.0,7.0
2128,4115,2008.0,7.0
2129,4115,2009.0,7.0
2130,4115,2010.0,7.0
2131,4115,2011.0,7.0
2132,4115,2012.0,7.0
2133,4115,2013.0,7.0
2134,4115,2014.0,7.0
2135,4115,2015.0,7.0
2136,4145,2006.0,12.0
2137,4145,2007.0,12.0
2138,4145,2008.0,12.0
2139,4145,2009.0,12.0
2140,4145,2010.0,12.0
2141,4145,2011.0,12.0
2142,4145,2012.0,12.0
2143,4145,2013.0,12.0
2144,4145,2014.0,12.0
2145,4145,2015.0,12.0
2146,4194,2006.0,12.0
2147,4194,2007.0,12.0
2148,4194,2008.0,12.0
2149,4194,2009.0,12.0
2150,4194,2010.0,12.0
2151,4194,2011.0,12.0
2152,4194,2012.0,12.0
