,Model,Independent variable1,Independent variable2,Independent variable3,Independent variable4,Independent variable5,Adjusted R2,Coefficient1,Coefficient2,Coefficient3,Coefficient4,Coefficient5
1481,Fixed effect,tropical_storm_count,tornado_injury,flood_count,PerCapitaIncome,winter_storm_count,0.06125782067056207,0.0008923482597260958,4.775281438467419e-05,0.00010273967139265022,-2.2494501559665823e-06,0.00027922972722874134
1482,Fixed effect,tropical_storm_count,tornado_injury,flood_count,GDP_per_capita,heat_death,0.06122305733242894,0.0007307420437437578,5.5663491917448106e-05,0.00016386085931820993,-3.5451842350199763,-0.0015422799552869632
1483,Fixed effect,tropical_storm_count,tornado_injury,flood_count,GDP_per_capita,winter_storm_count,0.061496317275885115,0.0008706582999552915,4.773301756727604e-05,9.801721153518399e-05,-2.7477288287644024,0.0002754997580052242
1484,Fixed effect,tropical_storm_count,tornado_injury,flood_count,heat_death,winter_storm_count,0.06127219630933223,0.0008961816885344791,4.3318202774148886e-05,9.044827319385729e-05,-0.0009388437210273562,0.00025024343283141723
1485,Fixed effect,tropical_storm_count,tornado_injury,flood_death,avg_tornado_scale,PerCapitaIncome,0.06082512010209706,0.0008043106973361378,5.028869904124757e-05,0.008027657974465691,0.013896739488767858,-1.9645264274916995e-06
1486,Fixed effect,tropical_storm_count,tornado_injury,flood_death,avg_tornado_scale,GDP_per_capita,0.061084693184716765,0.0007805821405205097,5.048543452170042e-05,0.007922187483197618,0.013730456273798273,-2.608968308975988
1487,Fixed effect,tropical_storm_count,tornado_injury,flood_death,avg_tornado_scale,heat_death,0.061224114404428764,0.0007874264058155626,4.3984783886617344e-05,0.008002529087211378,0.015201559369357853,-0.0012717864904786093
1488,Fixed effect,tropical_storm_count,tornado_injury,flood_death,avg_tornado_scale,winter_storm_count,0.061636741538562134,0.0008818801183057129,3.652473907286776e-05,0.006495653888046375,0.013726398239638065,0.0002572253043797115
1489,Fixed effect,tropical_storm_count,tornado_injury,flood_death,PerCapitaIncome,GDP_per_capita,0.06119801268633973,0.0007723673343834089,5.1526398053400714e-05,0.007770161466145131,6.352569174347226e-06,-8.323286708510045
1490,Fixed effect,tropical_storm_count,tornado_injury,flood_death,PerCapitaIncome,heat_death,0.06158335733296694,0.0007453767988632597,5.758612624294571e-05,0.008595120486498863,-2.9811793412423343e-06,-0.0015516680088170766
1491,Fixed effect,tropical_storm_count,tornado_injury,flood_death,PerCapitaIncome,winter_storm_count,0.06182339168718687,0.0008612380029697429,4.7608019051835334e-05,0.006902186532611365,-2.2921411979382985e-06,0.00026842995715395813
1492,Fixed effect,tropical_storm_count,tornado_injury,flood_death,GDP_per_capita,heat_death,0.06195326319455319,0.000713366216301731,5.702214354165223e-05,0.008433720752802465,-3.5966959336048263,-0.001642716207617008
1493,Fixed effect,tropical_storm_count,tornado_injury,flood_death,GDP_per_capita,winter_storm_count,0.06205102170855381,0.0008386205842771734,4.735129324633046e-05,0.0067912443069323,-2.7527914902066835,0.0002641043051489147
1494,Fixed effect,tropical_storm_count,tornado_injury,flood_death,heat_death,winter_storm_count,0.06188617321553114,0.0008533288795844477,4.243083441572121e-05,0.007022170615681545,-0.0010207889950591311,0.0002339958361906367
1495,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.060591122265272856,0.0008507950018201941,4.909869889941241e-05,0.01812903561928615,7.942284050502953e-06,-9.550053138914645
1496,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,heat_death,0.060706487750920246,0.0008482082479379839,5.775158540095502e-05,0.015737163157952806,-2.5997629664252853e-06,-0.0014664513312425203
1497,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.06130203880784557,0.0009422240514104579,4.622124140193736e-05,0.013938469752996492,-2.0294259071454297e-06,0.0002938786142894712
1498,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,GDP_per_capita,heat_death,0.06110852643883291,0.0008124331752761985,5.7734127492029825e-05,0.015479291147048388,-3.399919425614204,-0.0015731047890195004
1499,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.06154855835290807,0.0009173250243750927,4.631392215408082e-05,0.013820257379778633,-2.618049638205858,0.0002897734108123778
1500,Fixed effect,tropical_storm_count,tornado_injury,avg_tornado_scale,heat_death,winter_storm_count,0.06138584806939151,0.0009329467847246197,4.100874782663042e-05,0.015657101519405754,-0.0009474378131548935,0.00026195948726406094
1501,Fixed effect,tropical_storm_count,tornado_injury,PerCapitaIncome,GDP_per_capita,heat_death,0.06126999767151731,0.0007999176048005988,5.861880437335518e-05,7.319896646623192e-06,-9.987138766756548,-0.0015816540725608957
1502,Fixed effect,tropical_storm_count,tornado_injury,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06161729191520038,0.0009083003593553533,4.797787548440357e-05,5.844415985127142e-06,-7.883906041160896,0.00028237476076785784
1503,Fixed effect,tropical_storm_count,tornado_injury,PerCapitaIncome,heat_death,winter_storm_count,0.06167733558515909,0.0009033827048041518,5.46243035852385e-05,-2.823470210184196e-06,-0.0012007274858850075,0.0002708637436895052
1504,Fixed effect,tropical_storm_count,tornado_injury,GDP_per_capita,heat_death,winter_storm_count,0.06201170857250837,0.0008695399044826452,5.4297301768319506e-05,-3.4149888469736647,-0.0012978289077314553,0.00026234292192551416
1505,Fixed effect,tropical_storm_count,flood_count,flood_death,avg_tornado_scale,PerCapitaIncome,0.06067336349762198,0.0008209665926188534,6.416571202374124e-05,0.0073550857679440486,0.015368463384990398,-1.8493202831853626e-06
1506,Fixed effect,tropical_storm_count,flood_count,flood_death,avg_tornado_scale,GDP_per_capita,0.06092711020470365,0.0007991007514163829,6.098930267043951e-05,0.007302211528619951,0.015208244017684367,-2.5177164644280654
1507,Fixed effect,tropical_storm_count,flood_count,flood_death,avg_tornado_scale,heat_death,0.061087387834703244,0.0008118695046089436,3.2093035463154405e-05,0.007748302171847128,0.016625771125614232,-0.001263986869660483
1508,Fixed effect,tropical_storm_count,flood_count,flood_death,avg_tornado_scale,winter_storm_count,0.06153941568797483,0.0009234951591539322,-1.8270357702837266e-05,0.006846369259546045,0.015229552250453623,0.00026549705288098476
1509,Fixed effect,tropical_storm_count,flood_count,flood_death,PerCapitaIncome,GDP_per_capita,0.0610232815835734,0.0007957872414676292,5.441695927137137e-05,0.007259560213284906,6.5996190641419e-06,-8.456919751661305
1510,Fixed effect,tropical_storm_count,flood_count,flood_death,PerCapitaIncome,heat_death,0.06135792223172709,0.0007764561751731352,5.472432455800267e-05,0.0081122291652008,-2.8375463553203166e-06,-0.0015245725560877673
1511,Fixed effect,tropical_storm_count,flood_count,flood_death,PerCapitaIncome,winter_storm_count,0.06165157739639371,0.0009074643945719552,1.6635465419390732e-06,0.00705991758177977,-2.1614758066441326e-06,0.00027566594719530377
1512,Fixed effect,tropical_storm_count,flood_count,flood_death,GDP_per_capita,heat_death,0.06172486287607415,0.0007474367879626734,4.712359365607251e-05,0.008063104105453576,-3.4874052938622917,-0.0016206443525042717
1513,Fixed effect,tropical_storm_count,flood_count,flood_death,GDP_per_capita,winter_storm_count,0.06188055313651941,0.0008863724634560549,-1.869315086535346e-06,0.007001388163638128,-2.662122295809543,0.0002721659967983918
1514,Fixed effect,tropical_storm_count,flood_count,flood_death,heat_death,winter_storm_count,0.061751586996449226,0.0009023821178148969,-1.790356057838834e-05,0.007420860780548696,-0.0010227582691287095,0.00024379620105558696
1515,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.06069111773848479,0.0008010384943469988,0.0001560496154376238,0.017901857175958224,7.4758641465655055e-06,-9.099528816499044
1516,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,PerCapitaIncome,heat_death,0.06081801681183474,0.0007931384096288035,0.00017600087103067637,0.015674203904393377,-2.5714841361564516e-06,-0.00141180307712125
1517,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.06126230472900951,0.000918601576967429,0.00010444748121677374,0.014553756891197901,-1.975940271348492e-06,0.000279010092938025
1518,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,GDP_per_capita,heat_death,0.061190989758990844,0.0007632574692493405,0.00016866716466626132,0.015548117361309456,-3.3165391035266287,-0.001514998269595601
1519,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.06149942276616949,0.0008967905062881692,0.00010065928906269099,0.01448155909150114,-2.5558585637073974,0.00027584564116585233
1520,Fixed effect,tropical_storm_count,flood_count,avg_tornado_scale,heat_death,winter_storm_count,0.061349633431970196,0.0009133317967513316,9.056906134342953e-05,0.01619173007061348,-0.0009349122472476928,0.00024972841418743793
1521,Fixed effect,tropical_storm_count,flood_count,PerCapitaIncome,GDP_per_capita,heat_death,0.061308216188296294,0.0007588466415737967,0.0001604806067722219,6.928302470063228e-06,-9.554796537986123,-0.0015267718299455905
1522,Fixed effect,tropical_storm_count,flood_count,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.061546516913232985,0.0008931003776734748,9.71470601605655e-05,5.799867821244014e-06,-7.782626089390315,0.0002699890405041809
1523,Fixed effect,tropical_storm_count,flood_count,PerCapitaIncome,heat_death,winter_storm_count,0.061602039391180696,0.0008820658400896278,0.00011680857792010127,-2.749810675532662e-06,-0.0011778321323281183,0.00025570010724293527
1524,Fixed effect,tropical_storm_count,flood_count,GDP_per_capita,heat_death,winter_storm_count,0.0619232037700298,0.0008527420510301979,0.00011064759270018746,-3.3324100113231614,-0.0012736902923110712,0.0002486676062326691
1525,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.0612424797290092,0.0007986151830064004,0.00758519072973521,0.01718522936048668,7.238952710683694e-06,-8.887318424408274
1526,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,PerCapitaIncome,heat_death,0.06151411234202264,0.0007848640860385564,0.008522819485380024,0.014832812335740665,-2.6550534657776896e-06,-0.0015197348215007702
1527,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.06180344382244385,0.0008913984810759869,0.006813176001496687,0.013516483518104713,-2.026016125609739e-06,0.0002695679923274597
1528,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,GDP_per_capita,heat_death,0.06188496956610523,0.0007522927491710545,0.00838764024773083,0.014683938591789179,-3.3704175339252913,-0.0016176995472066626
1529,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.06203166763236445,0.0008687380168323464,0.006719066248657227,0.013461190270925466,-2.5675364227633017,0.0002658599386883285
1530,Fixed effect,tropical_storm_count,flood_death,avg_tornado_scale,heat_death,winter_storm_count,0.061937356189947,0.0008733575171460097,0.006904904235759218,0.015002405873427653,-0.0010157210649134702,0.00023457521905312755
1531,Fixed effect,tropical_storm_count,flood_death,PerCapitaIncome,GDP_per_capita,heat_death,0.06199838936834501,0.0007448446929910034,0.008243481452770316,6.6236315328300584e-06,-9.333158663681902,-0.0016254274855305596
1532,Fixed effect,tropical_storm_count,flood_death,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06207554642065383,0.000863730723326158,0.006663562906972823,5.428030394553646e-06,-7.459302816613734,0.00025987826831927024
1533,Fixed effect,tropical_storm_count,flood_death,PerCapitaIncome,heat_death,winter_storm_count,0.06225336540926307,0.0008474097220936808,0.007499358844976449,-2.844461716317178e-06,-0.001275835608369503,0.0002426593617232555
1534,Fixed effect,tropical_storm_count,flood_death,GDP_per_capita,heat_death,winter_storm_count,0.06256705503388116,0.0008158586693849958,0.00738542052729563,-3.3867271823804046,-0.0013670133104023727,0.0002346837056355456
1535,Fixed effect,tropical_storm_count,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,heat_death,0.06132131547542963,0.0008287856382613781,0.019301606033724775,8.294028698213753e-06,-10.584125972828863,-0.0015489844896956774
1536,Fixed effect,tropical_storm_count,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06168382378374093,0.0009286241387187756,0.01698398424282008,6.67934761407169e-06,-8.411409064575913,0.0002799144693565534
1537,Fixed effect,tropical_storm_count,avg_tornado_scale,PerCapitaIncome,heat_death,winter_storm_count,0.061648227306136505,0.0009381516746729069,0.015366343875344414,-2.5035620689013406e-06,-0.0011671939536168825,0.0002725819520193952
1538,Fixed effect,tropical_storm_count,avg_tornado_scale,GDP_per_capita,heat_death,winter_storm_count,0.061982137817234384,0.0009044596209579541,0.015250188138899185,-3.189509611991601,-0.001269830769792783,0.00026477600879266157
1539,Fixed effect,tropical_storm_count,PerCapitaIncome,GDP_per_capita,heat_death,winter_storm_count,0.062055066045098695,0.000896064974138789,6.3415303357760836e-06,-8.911519376000873,-0.0012886865603562174,0.0002567303326857235
1540,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,tornado_injury,flood_count,0.06078860878470638,0.03658451804456273,0.0002818607937996667,0.00905664415575626,4.733159658646351e-05,0.0003041743781449776
1541,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,tornado_injury,flood_death,0.06128682988283396,0.03189239855348645,0.0002905433295197189,0.010034718115698112,5.6683104059724636e-05,0.010322225450363258
1542,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,tornado_injury,avg_tornado_scale,0.06023383234631563,0.03043557558178868,0.00024128166356900414,0.02277012719301047,5.0492433448276915e-05,0.021709071500022867
1543,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,tornado_injury,PerCapitaIncome,0.06003292757868528,0.02821185269690321,0.00023542652968407203,0.02018553653143975,6.632712282042838e-05,-1.7205832165195643e-06
1544,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,tornado_injury,GDP_per_capita,0.06023914808328823,0.026704008406638453,0.00022771766097002259,0.018653053638144155,6.708220595796454e-05,-2.3276825307349505
1545,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,tornado_injury,heat_death,0.061285783188726795,0.026685606147439724,0.00038616597239794146,0.01914851363052969,6.6158132866006e-05,-0.0020725322885697217
1546,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,tornado_injury,winter_storm_count,0.06103531767237569,0.03192137828450336,0.00021282596236388396,0.016172775767838217,5.2140943299382594e-05,0.0002722030787786894
1547,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_count,flood_death,0.06136575589045545,0.037682389182010105,0.00029910179059031736,0.0072052238024604585,0.00019356977044108025,0.008173121395784569
1548,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_count,avg_tornado_scale,0.06094225749223081,0.038644155407332806,0.0002761762751837985,0.01242944515991967,0.00029609335606407036,0.019524983935096663
1549,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_count,PerCapitaIncome,0.06083976676577452,0.03774855603146104,0.00027295441824251636,0.009146604554405349,0.00033109132780438465,-1.8243640637520234e-06
1550,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_count,GDP_per_capita,0.06099942432498373,0.03626980193631293,0.00026488175407460795,0.008123434031369243,0.0003245933020944306,-2.2559109284414633
1551,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_count,heat_death,0.06206631432102494,0.03618217365888167,0.0004231927810858407,0.008395503817513405,0.000326435557594369,-0.002070339639646054
1552,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_count,winter_storm_count,0.06145922452871355,0.03899177259851912,0.00024501685142664075,0.00881018463542131,0.0002522539314079943,0.00023345698597162574
1553,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_death,avg_tornado_scale,0.06138214069964343,0.03439862444661901,0.000282832538672237,0.014020912103333037,0.009963187914962144,0.01994301810426302
1554,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_death,PerCapitaIncome,0.06124896267926139,0.03292512506876266,0.0002781593176068291,0.011526270513185697,0.010669318300133639,-1.7603433946171243e-06
1555,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_death,GDP_per_capita,0.061419471903553235,0.03153576820295718,0.0002703654933444591,0.010299019391863527,0.01056155404675144,-2.245447843464442
1556,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_death,heat_death,0.06281693654143072,0.03136391593918091,0.00045111015819412117,0.008937714319453418,0.01177337112046761,-0.0023079700460994375
1557,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,flood_death,winter_storm_count,0.06197684263838443,0.03560395991631811,0.0002537410326306315,0.009046017663032603,0.009270634041408021,0.00024204934617053455
1558,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,0.06015176142521117,0.03150715221190248,0.00022977459877885302,0.024720360360317314,0.022931886204169017,-1.2677486875127642e-06
1559,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,avg_tornado_scale,GDP_per_capita,0.06033444762866169,0.030119128220005766,0.00022249788262362148,0.023294985768686306,0.02252301457674607,-1.9763351053239824
1560,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,avg_tornado_scale,heat_death,0.06142574294142422,0.029767956105263386,0.0003758328762590569,0.023368663986051048,0.02341728734628749,-0.002023480663046505
1561,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,avg_tornado_scale,winter_storm_count,0.06120940070690584,0.03434475727171829,0.00020813219816858566,0.019565969711712254,0.021088471962125495,0.00026863179485886755
1562,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,PerCapitaIncome,GDP_per_capita,0.06020284690010236,0.026942604881100847,0.0002047456872784568,0.020851195276031645,6.699922683918992e-06,-8.126291303560063
1563,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,PerCapitaIncome,heat_death,0.06142157926021852,0.027064633892692046,0.00038519567955774977,0.020514877997060886,-2.7380175782809743e-06,-0.0023217384565437874
1564,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,PerCapitaIncome,winter_storm_count,0.06104397642912707,0.032811679343362744,0.0001978406832959589,0.017412394617331746,-1.8000615948921643e-06,0.00028789926853930217
1565,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,GDP_per_capita,heat_death,0.06175476338536867,0.024951466413230584,0.0003809383466711691,0.018443755821749157,-3.378194652921328,-0.0024126940398306288
1566,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,GDP_per_capita,winter_storm_count,0.06122287994467379,0.031393704566802814,0.00019064633493759593,0.0160835047286471,-2.2977934712492876,0.00028539358823817323
1567,Fixed effect,wildfire_dummy,wildfire_count,tropical_storm_dummy,heat_death,winter_storm_count,0.06177334034666915,0.031327220055322805,0.00032870158369182316,0.01820847713755478,-0.001707994533951885,0.00022914876036112517
1568,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_count,flood_death,0.06153245756350123,0.03581588007653636,0.00030251704879053214,5.126144432619276e-05,0.00018549047646304265,0.008385044305927356
1569,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_count,avg_tornado_scale,0.06099117358766215,0.03758260919799003,0.0002749658575626946,4.317929547719059e-05,0.00031020243307690315,0.01736903761090353
1570,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_count,PerCapitaIncome,0.06101833684202773,0.03574847743308936,0.0002748112928312302,5.5197459523918354e-05,0.00033044472495042456,-2.058447980825726e-06
1571,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_count,GDP_per_capita,0.061189023629174,0.034099691021315645,0.0002668092421031416,5.524532290047851e-05,0.0003203509546164998,-2.4482612880736974
1572,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_count,heat_death,0.062245128745822664,0.034251702221273446,0.00042857158682740767,5.419756041363499e-05,0.0003235356065419065,-0.0021108157675258504
1573,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_count,winter_storm_count,0.06156543072154397,0.03757590560392253,0.0002462468202074537,4.49607528457695e-05,0.0002549797636678211,0.00023161665464694004
1574,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_death,avg_tornado_scale,0.06147650756303524,0.03279253621813164,0.00028253507397350884,5.327249510311256e-05,0.010470393229218816,0.017348808293094722
1575,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_death,PerCapitaIncome,0.06150133655728096,0.030604869463613564,0.0002816003133954329,6.613210073784386e-05,0.0109395640338864,-2.0499927349691145e-06
1576,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_death,GDP_per_capita,0.06168583953120088,0.02910089454761262,0.00027409408196711025,6.57854747149054e-05,0.01074425062588136,-2.4795301891641053
1577,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_death,heat_death,0.06308331230680164,0.029149267778597932,0.0004601740262370095,6.414331518353103e-05,0.011921833116601091,-0.0023566414736744725
1578,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,flood_death,winter_storm_count,0.06213377483678384,0.03389804929626952,0.00025722240989353354,5.206967604250184e-05,0.009486519976207645,0.00023848873457704914
1579,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.06009577677259459,0.029284711342786807,0.00021702426976765455,6.695484435641577e-05,0.019535280011496025,-1.6936115348935388e-06
1580,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,avg_tornado_scale,GDP_per_capita,0.06032953824319087,0.027666333768287,0.000210519426382226,6.729073433191604e-05,0.019169888555109153,-2.3784963164867765
1581,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,avg_tornado_scale,heat_death,0.061403369765225535,0.027724662963089782,0.00037100092613607887,6.600228350301712e-05,0.020374438046761038,-0.0021040358483585533
1582,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,avg_tornado_scale,winter_storm_count,0.06116342012657883,0.03294246115547463,0.0001977735817854088,5.107164020633773e-05,0.018648755885115074,0.0002770387709420875
1583,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,PerCapitaIncome,GDP_per_capita,0.0603117304799381,0.024469972599823413,0.00019702113943891484,7.098079369929182e-05,6.5762965545607545e-06,-8.37368825414907
1584,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,PerCapitaIncome,heat_death,0.06169473654640334,0.02396685687630726,0.0003902366338710536,8.428440800834108e-05,-3.2153099340055165e-06,-0.002450025466290923
1585,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,PerCapitaIncome,winter_storm_count,0.06117018209966185,0.030658863007377857,0.00019270600410930335,6.458733157223446e-05,-2.1310245565876813e-06,0.0002915160308232373
1586,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,GDP_per_capita,heat_death,0.0620719382818018,0.02168280810990596,0.00038657908123327576,8.339733096698983e-05,-3.79148778512501,-0.0025320458055879814
1587,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,GDP_per_capita,winter_storm_count,0.06137552579387606,0.029084811916247684,0.00018642010883566872,6.424368850593108e-05,-2.591763209607405,0.00028707229830243113
1588,Fixed effect,wildfire_dummy,wildfire_count,tornado_injury,heat_death,winter_storm_count,0.061885921580760006,0.02929066990476747,0.00032835021688218787,6.502338393690387e-05,-0.001773193250750107,0.00023026118237094706
1589,Fixed effect,wildfire_dummy,wildfire_count,flood_count,flood_death,avg_tornado_scale,0.06159970977109264,0.03834767165861921,0.0002937531624372331,0.00019317961929976693,0.008151779153555328,0.017746117530022986
1590,Fixed effect,wildfire_dummy,wildfire_count,flood_count,flood_death,PerCapitaIncome,0.06158637173964998,0.03709383738981338,0.00029290963250934297,0.00021445444036392218,0.00840596312838624,-1.953216109573773e-06
1591,Fixed effect,wildfire_dummy,wildfire_count,flood_count,flood_death,GDP_per_capita,0.061742027515859554,0.03553677021720621,0.00028505729346074926,0.00020614694285592044,0.008330336801384711,-2.328597021613806
1592,Fixed effect,wildfire_dummy,wildfire_count,flood_count,flood_death,heat_death,0.06307971854500583,0.03505785860713274,0.0004633007913282796,0.00018526650574862032,0.009743169445107107,-0.0022868768376169447
1593,Fixed effect,wildfire_dummy,wildfire_count,flood_count,flood_death,winter_storm_count,0.06211200907797554,0.03845762468368679,0.0002648900410405414,0.00014562279509881698,0.007887687883013642,0.00022489068740879067
1594,Fixed effect,wildfire_dummy,wildfire_count,flood_count,avg_tornado_scale,PerCapitaIncome,0.06104850752159452,0.03861494572193181,0.0002666906134482121,0.00033499223815414554,0.017560838659220406,-1.7293039804631559e-06
1595,Fixed effect,wildfire_dummy,wildfire_count,flood_count,avg_tornado_scale,GDP_per_capita,0.06121666561886685,0.03705826070498938,0.0002593008523134578,0.0003264514041543143,0.0174759565146131,-2.2068956445225045
1596,Fixed effect,wildfire_dummy,wildfire_count,flood_count,avg_tornado_scale,heat_death,0.062312531203006394,0.03693025515256025,0.00041777746306097843,0.00032784743270014734,0.018494228899794248,-0.0020787923013831757
1597,Fixed effect,wildfire_dummy,wildfire_count,flood_count,avg_tornado_scale,winter_storm_count,0.061674556900571775,0.03977633485863318,0.00023911121525753068,0.0002563250403162701,0.017621029529077795,0.00023114622467631772
1598,Fixed effect,wildfire_dummy,wildfire_count,flood_count,PerCapitaIncome,GDP_per_capita,0.06110441338067474,0.03467418269490644,0.00024779810918606484,0.00032311772371287776,4.701438242597671e-06,-6.517653210617681
1599,Fixed effect,wildfire_dummy,wildfire_count,flood_count,PerCapitaIncome,heat_death,0.062651961787477,0.034584109056012724,0.00043837939994028084,0.00035849200324494383,-3.1763654268707104e-06,-0.002412472385062775
1600,Fixed effect,wildfire_dummy,wildfire_count,flood_count,PerCapitaIncome,winter_storm_count,0.06169685695089755,0.03850106268068181,0.00023581880281774097,0.0002785058454215739,-2.07597751399449e-06,0.00024271413574464135
1601,Fixed effect,wildfire_dummy,wildfire_count,flood_count,GDP_per_capita,heat_death,0.06291617763588964,0.03223603865267595,0.0004313252617845114,0.00034320914067563225,-3.544011349761599,-0.0024720744073428507
1602,Fixed effect,wildfire_dummy,wildfire_count,flood_count,GDP_per_capita,winter_storm_count,0.06184974562419798,0.03690525903345818,0.00022831801353990707,0.00026918190760218954,-2.41127765958888,0.0002402558563643181
1603,Fixed effect,wildfire_dummy,wildfire_count,flood_count,heat_death,winter_storm_count,0.062485951899199366,0.03728469809617183,0.0003778582987438271,0.0002916177040551269,-0.001826025433848629,0.00017723296035149748
1604,Fixed effect,wildfire_dummy,wildfire_count,flood_death,avg_tornado_scale,PerCapitaIncome,0.06144696415986772,0.03381987758912945,0.00026983094488288145,0.010851682701543993,0.01821832971960908,-1.6781951105482642e-06
1605,Fixed effect,wildfire_dummy,wildfire_count,flood_death,avg_tornado_scale,GDP_per_capita,0.061628832970511915,0.03236336513416248,0.000262931122333738,0.01069060609606219,0.01802915659436856,-2.215126090601249
1606,Fixed effect,wildfire_dummy,wildfire_count,flood_death,avg_tornado_scale,heat_death,0.06305989892087216,0.03210669459271009,0.00044532884948861605,0.011823242579560767,0.01858242523737166,-0.002318603640730312
1607,Fixed effect,wildfire_dummy,wildfire_count,flood_death,avg_tornado_scale,winter_storm_count,0.062188003847781004,0.036331132030821535,0.00024725957780918553,0.009352815884194897,0.017594771689159416,0.0002404472259038235
1608,Fixed effect,wildfire_dummy,wildfire_count,flood_death,PerCapitaIncome,GDP_per_capita,0.06153525275475047,0.029829909079337493,0.00025073216145797463,0.010630215896582997,5.222278150944166e-06,-6.992345200588217
