,Model,Independent variable1,Independent variable2,Independent variable3,Independent variable4,Adjusted R2,Coefficient1,Coefficient2,Coefficient3,Coefficient4
748,Fixed effect,wildfire_dummy,tornado_injury,avg_tornado_scale,heat_death,0.060047226243042484,0.030655222606603496,5.336538014526521e-05,0.020462695079084728,-0.0012731838780150994
749,Fixed effect,wildfire_dummy,tornado_injury,avg_tornado_scale,winter_storm_count,0.06076519049438911,0.03417815242024385,4.3604553366856025e-05,0.018442613170678485,0.0002889696727911667
750,Fixed effect,wildfire_dummy,tornado_injury,PerCapitaIncome,GDP_per_capita,0.059919263178313864,0.02522810184467614,6.363291571715221e-05,7.2606151713826764e-06,-9.105542398868065
751,Fixed effect,wildfire_dummy,tornado_injury,PerCapitaIncome,heat_death,0.060194137397417635,0.027367223846112565,7.007313472250812e-05,-2.8277504546492333e-06,-0.0015413929242850037
752,Fixed effect,wildfire_dummy,tornado_injury,PerCapitaIncome,winter_storm_count,0.06079684063034585,0.0318240396430617,5.737935206417055e-05,-2.1963177546574224e-06,0.00030324332251429345
753,Fixed effect,wildfire_dummy,tornado_injury,GDP_per_capita,heat_death,0.06059556368343555,0.0250346000174342,6.983493667837105e-05,-3.561506421526795,-0.0016434035871728358
754,Fixed effect,wildfire_dummy,tornado_injury,GDP_per_capita,winter_storm_count,0.06103265727286966,0.030110882777528648,5.735388894176751e-05,-2.71235719815684,0.00029829668552675535
755,Fixed effect,wildfire_dummy,tornado_injury,heat_death,winter_storm_count,0.06086884177557972,0.032259364412849864,5.227125535408771e-05,-0.0009941923087802547,0.00027056163731000447
756,Fixed effect,wildfire_dummy,flood_count,flood_death,avg_tornado_scale,0.06065269618381541,0.03854970423592052,0.00015027528041797376,0.007197783058694908,0.018152942723205223
757,Fixed effect,wildfire_dummy,flood_count,flood_death,PerCapitaIncome,0.060645485488346584,0.03725190672386465,0.0001722462211252385,0.007461422930135979,-2.023416052256373e-06
758,Fixed effect,wildfire_dummy,flood_count,flood_death,GDP_per_capita,0.06085841102308598,0.03549471557973887,0.0001647793218865588,0.007410109864431061,-2.532455437652014
759,Fixed effect,wildfire_dummy,flood_count,flood_death,heat_death,0.061010109291419146,0.036737601920275156,0.00013943331068887288,0.007863829829737887,-0.0012610835634975736
760,Fixed effect,wildfire_dummy,flood_count,flood_death,winter_storm_count,0.06137041829062939,0.03866436299190505,0.00010003011055161024,0.006986514771861013,0.00025268659602131337
761,Fixed effect,wildfire_dummy,flood_count,avg_tornado_scale,PerCapitaIncome,0.06027541359092625,0.038626352750040546,0.00028156882558562,0.017748488864347597,-1.7961853423293855e-06
762,Fixed effect,wildfire_dummy,flood_count,avg_tornado_scale,GDP_per_capita,0.060492956502317785,0.03689231861412975,0.00027429209732237085,0.017585403654504114,-2.392279561728134
763,Fixed effect,wildfire_dummy,flood_count,avg_tornado_scale,heat_death,0.06061408084668407,0.03816544887425558,0.0002565338752785754,0.019020566527930247,-0.00117152135706185
764,Fixed effect,wildfire_dummy,flood_count,avg_tornado_scale,winter_storm_count,0.06107928430465903,0.03983790413512182,0.0002013647904369987,0.017694926182176433,0.00025525694465183395
765,Fixed effect,wildfire_dummy,flood_count,PerCapitaIncome,GDP_per_capita,0.06046019500512734,0.03398298267563217,0.000268625613001092,5.876544796458383e-06,-7.737884569891204
766,Fixed effect,wildfire_dummy,flood_count,PerCapitaIncome,heat_death,0.06078380249936555,0.03616663169288513,0.00028313923181077014,-2.7526990873885972e-06,-0.0014229467069094492
767,Fixed effect,wildfire_dummy,flood_count,PerCapitaIncome,winter_storm_count,0.06112066955421769,0.03851800155275273,0.0002246052186541771,-2.1522814967459073e-06,0.00026672247010437936
768,Fixed effect,wildfire_dummy,flood_count,GDP_per_capita,heat_death,0.0611025952037938,0.03377001844860845,0.00027048242639404817,-3.3395213948166,-0.0015149343379734091
769,Fixed effect,wildfire_dummy,flood_count,GDP_per_capita,winter_storm_count,0.06131695794328462,0.03676923011932298,0.00021668302025622943,-2.5800379896295986,0.000263468647672301
770,Fixed effect,wildfire_dummy,flood_count,heat_death,winter_storm_count,0.061167367001293216,0.03851738521029721,0.00021118963561797668,-0.0009472010595908654,0.00023728422199989559
771,Fixed effect,wildfire_dummy,flood_death,avg_tornado_scale,PerCapitaIncome,0.06064805232569104,0.03466725269122723,0.009440036677562965,0.018162512011131372,-1.7613462248116201e-06
772,Fixed effect,wildfire_dummy,flood_death,avg_tornado_scale,GDP_per_capita,0.06087692140579948,0.03302404998038121,0.009310394312226265,0.017910995291668376,-2.402524052379686
773,Fixed effect,wildfire_dummy,flood_death,avg_tornado_scale,heat_death,0.06113692352142008,0.03456116597291372,0.00938875910759777,0.019008168572053764,-0.0013112568957968245
774,Fixed effect,wildfire_dummy,flood_death,avg_tornado_scale,winter_storm_count,0.06153722611450774,0.03726717967714996,0.007952045878043741,0.017444350601325837,0.0002601594212997251
775,Fixed effect,wildfire_dummy,flood_death,PerCapitaIncome,GDP_per_capita,0.06086652712507312,0.030071385537275813,0.009231838851854393,6.249022450410761e-06,-8.080701613055387
776,Fixed effect,wildfire_dummy,flood_death,PerCapitaIncome,heat_death,0.06132830092653896,0.032076017408604024,0.010064274498991032,-2.8197824517315972e-06,-0.00158230395270101
777,Fixed effect,wildfire_dummy,flood_death,PerCapitaIncome,winter_storm_count,0.061584429116349204,0.03558089998081253,0.008444264682576658,-2.1502858594893585e-06,0.0002740525270007635
778,Fixed effect,wildfire_dummy,flood_death,GDP_per_capita,heat_death,0.06167103672835872,0.02983985894701928,0.00985427232790819,-3.4364907704572585,-0.0016718348128697204
779,Fixed effect,wildfire_dummy,flood_death,GDP_per_capita,winter_storm_count,0.06178556303632088,0.03394944068889922,0.008300685200445008,-2.5916269377775003,0.00026982723744944795
780,Fixed effect,wildfire_dummy,flood_death,heat_death,winter_storm_count,0.06172260873737312,0.03573189714470779,0.008549314721202699,-0.0010636956070582961,0.00023821932341602602
781,Fixed effect,wildfire_dummy,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.0600509129750626,0.028183167345446875,0.022879619146876435,8.275760900065658e-06,-9.70093432596898
782,Fixed effect,wildfire_dummy,avg_tornado_scale,PerCapitaIncome,heat_death,0.060185202943436655,0.03085390653316832,0.02090090728955572,-2.3904508649269123e-06,-0.0014966943941066358
783,Fixed effect,wildfire_dummy,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.060842499628881774,0.03468810113810547,0.018807343667664466,-1.842096430068074e-06,0.0003032406468626677
784,Fixed effect,wildfire_dummy,avg_tornado_scale,GDP_per_capita,heat_death,0.06057324117328744,0.028573518904367844,0.020460864337349033,-3.2425209501844114,-0.0016064618455406512
785,Fixed effect,wildfire_dummy,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.06107106728444733,0.03304079712912821,0.018569113597936737,-2.4534301078900196,0.0002993693676376261
786,Fixed effect,wildfire_dummy,avg_tornado_scale,heat_death,winter_storm_count,0.06100221390517124,0.03474632707989071,0.02014547517795864,-0.0009869802485522365,0.0002702742848719229
787,Fixed effect,wildfire_dummy,PerCapitaIncome,GDP_per_capita,heat_death,0.06061946852016231,0.024970554923799567,7.720756187554635e-06,-10.257717881471578,-0.0016295797641357771
788,Fixed effect,wildfire_dummy,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06101724756454707,0.030140753926643213,5.983088066216204e-06,-7.899707289645753,0.00029375337429460026
789,Fixed effect,wildfire_dummy,PerCapitaIncome,heat_death,winter_storm_count,0.06110899311483675,0.032288296603160634,-2.6847308084092235e-06,-0.0012305542921156039,0.00028324082387963875
790,Fixed effect,wildfire_dummy,GDP_per_capita,heat_death,winter_storm_count,0.06143312468905848,0.03009370335995253,-3.303369121720939,-0.0013290129824745857,0.0002745735734120323
791,Fixed effect,wildfire_count,tropical_storm_dummy,tornado_injury,flood_count,0.06005047319563506,0.00028544843374421155,0.011550756297645232,6.064958550575066e-05,0.0002524795129782794
792,Fixed effect,wildfire_count,tropical_storm_dummy,tornado_injury,flood_death,0.06072739299699004,0.0002984801316216252,0.010721041419308222,6.669566177399239e-05,0.009970031543477925
793,Fixed effect,wildfire_count,tropical_storm_dummy,tornado_injury,avg_tornado_scale,0.0597317419814849,0.0002504451529584334,0.02299710423765355,6.042398684230005e-05,0.02066769961206801
794,Fixed effect,wildfire_count,tropical_storm_dummy,tornado_injury,PerCapitaIncome,0.0596159658933052,0.00024345888319704664,0.020233800953348133,7.563123640448825e-05,-1.923238511496265e-06
795,Fixed effect,wildfire_count,tropical_storm_dummy,tornado_injury,GDP_per_capita,0.05987794906670729,0.00023433654312682422,0.018507659659873662,7.595011782358282e-05,-2.600573077213648
796,Fixed effect,wildfire_count,tropical_storm_dummy,tornado_injury,heat_death,0.060921137576577356,0.00039904885402588126,0.019294526517362236,7.456374079331826e-05,-0.00214039285418084
797,Fixed effect,wildfire_count,tropical_storm_dummy,tornado_injury,winter_storm_count,0.06047512972057956,0.0002236238992460857,0.01669372601113866,6.238087746098618e-05,0.0002608207994305348
798,Fixed effect,wildfire_count,tropical_storm_dummy,flood_count,flood_death,0.060563812730092925,0.0003020023600348836,0.010308012562811084,0.0001402443444378256,0.008420883145003366
799,Fixed effect,wildfire_count,tropical_storm_dummy,flood_count,avg_tornado_scale,0.060093582897176256,0.00027845521371478165,0.015735348723574336,0.00024530684269809955,0.019509095009968235
800,Fixed effect,wildfire_count,tropical_storm_dummy,flood_count,PerCapitaIncome,0.06003609155671419,0.0002748161437822371,0.012175900618229525,0.0002826852702812806,-2.0012831005571303e-06
801,Fixed effect,wildfire_count,tropical_storm_dummy,flood_count,GDP_per_capita,0.06027006754243336,0.00026532802557086585,0.010769448938012894,0.0002780525362873992,-2.5763557245445234
802,Fixed effect,wildfire_count,tropical_storm_dummy,flood_count,heat_death,0.06133534138143204,0.00043096390448032503,0.011377856830943266,0.0002792520091534924,-0.0021500708325299283
803,Fixed effect,wildfire_count,tropical_storm_dummy,flood_count,winter_storm_count,0.060593648629867713,0.0002476479280680435,0.01217106556860772,0.00020170393632145216,0.00023100536918350885
804,Fixed effect,wildfire_count,tropical_storm_dummy,flood_death,avg_tornado_scale,0.06070826620052139,0.00028988317791370764,0.015357625281802402,0.009619139050617261,0.019380397691925424
805,Fixed effect,wildfire_count,tropical_storm_dummy,flood_death,PerCapitaIncome,0.06064125168211176,0.0002844477067158551,0.012638876123660013,0.01035096695860267,-1.9539300786764707e-06
806,Fixed effect,wildfire_count,tropical_storm_dummy,flood_death,GDP_per_capita,0.06087358611522875,0.0002752081832651825,0.01114997722510528,0.010250228281732268,-2.5415041271855072
807,Fixed effect,wildfire_count,tropical_storm_dummy,flood_death,heat_death,0.06227292433939546,0.0004625612622773552,0.010047843815737199,0.01148677078924081,-0.0023766259704698397
808,Fixed effect,wildfire_count,tropical_storm_dummy,flood_death,winter_storm_count,0.06124974053054211,0.00026219192129866203,0.010618592993354251,0.008948394370810159,0.00023231331994392977
809,Fixed effect,wildfire_count,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,0.059602134359725945,0.0002371577410389316,0.025406433528021733,0.022140973485178354,-1.4686261725114278e-06
810,Fixed effect,wildfire_count,tropical_storm_dummy,avg_tornado_scale,GDP_per_capita,0.059843765968213725,0.0002284433121674551,0.023738579678843814,0.021714190074931382,-2.2683807529998448
811,Fixed effect,wildfire_count,tropical_storm_dummy,avg_tornado_scale,heat_death,0.06094395706599076,0.00038844650761546044,0.024088739223373738,0.02279617502771695,-0.0020953466388045233
812,Fixed effect,wildfire_count,tropical_storm_dummy,avg_tornado_scale,winter_storm_count,0.06053807224717178,0.00021785011441774607,0.020734595024433707,0.020498841072629975,0.00025827049418323194
813,Fixed effect,wildfire_count,tropical_storm_dummy,PerCapitaIncome,GDP_per_capita,0.05983313503146925,0.0002083280476902121,0.020992661371522607,7.612041509723495e-06,-9.191749655486078
814,Fixed effect,wildfire_count,tropical_storm_dummy,PerCapitaIncome,heat_death,0.06104124146256518,0.0003975869467974402,0.020975024185818265,-2.9495962434663748e-06,-0.002408376779983668
815,Fixed effect,wildfire_count,tropical_storm_dummy,PerCapitaIncome,winter_storm_count,0.060441126346784446,0.00020657212649711451,0.018365076213298023,-1.990937714521758e-06,0.0002785411348576796
816,Fixed effect,wildfire_count,tropical_storm_dummy,GDP_per_capita,heat_death,0.06144803018184719,0.00039206517558244093,0.01866012801143006,-3.6592438320254983,-0.002503053060848004
817,Fixed effect,wildfire_count,tropical_storm_dummy,GDP_per_capita,winter_storm_count,0.060682727769940215,0.000197867308155579,0.01677579319529468,-2.590661138163724,0.0002763859400393084
818,Fixed effect,wildfire_count,tropical_storm_dummy,heat_death,winter_storm_count,0.06123223079204343,0.0003444316410530996,0.019237154298154705,-0.0018009340604116355,0.00021666551301088933
819,Fixed effect,wildfire_count,tornado_injury,flood_count,flood_death,0.06082637648179401,0.00030568695122698607,6.519665719089393e-05,0.00013519491810348434,0.008698666761057136
820,Fixed effect,wildfire_count,tornado_injury,flood_count,avg_tornado_scale,0.06020397709866909,0.0002773783762652485,5.8075567629043455e-05,0.0002634774597208334,0.0166599631389073
821,Fixed effect,wildfire_count,tornado_injury,flood_count,PerCapitaIncome,0.06031766544673667,0.0002767685410558053,6.957056685874081e-05,0.0002861819488423116,-2.288935282695096e-06
822,Fixed effect,wildfire_count,tornado_injury,flood_count,GDP_per_capita,0.06056552563403317,0.00026743827338518244,6.902341230185498e-05,0.0002772376390602756,-2.7973116949651424
823,Fixed effect,wildfire_count,tornado_injury,flood_count,heat_death,0.06160840077247376,0.00043687263580061744,6.76209938510428e-05,0.00028045490170611296,-0.0021969749497654646
824,Fixed effect,wildfire_count,tornado_injury,flood_count,winter_storm_count,0.06077819930696371,0.0002489494220717193,5.963087036289469e-05,0.00020848855882662533,0.00022880231918983226
825,Fixed effect,wildfire_count,tornado_injury,flood_death,avg_tornado_scale,0.060880506681452395,0.00029032062776443294,6.433187511127762e-05,0.010164374207645401,0.016328645678533947
826,Fixed effect,wildfire_count,tornado_injury,flood_death,PerCapitaIncome,0.060995976751959446,0.00028849877841606304,7.651389477190252e-05,0.010648216866822014,-2.2662001725564793e-06
827,Fixed effect,wildfire_count,tornado_injury,flood_death,GDP_per_capita,0.0612413052229871,0.000279659248097314,7.564515424399353e-05,0.010448207777764782,-2.776176739756923
828,Fixed effect,wildfire_count,tornado_injury,flood_death,heat_death,0.0626318159347925,0.0004721807275510257,7.363681669348847e-05,0.011664241567218599,-0.0024259020454949045
829,Fixed effect,wildfire_count,tornado_injury,flood_death,winter_storm_count,0.0614915125478267,0.00026632371076597896,6.340270599977734e-05,0.009206576070544098,0.0002282351661575858
830,Fixed effect,wildfire_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.059640778359140945,0.00022523308570792785,7.721712434676181e-05,0.018337030142166554,-1.917369665025231e-06
831,Fixed effect,wildfire_count,tornado_injury,avg_tornado_scale,GDP_per_capita,0.05993641129496807,0.00021743043364933057,7.694945567501118e-05,0.018003935846868338,-2.668928854631749
832,Fixed effect,wildfire_count,tornado_injury,avg_tornado_scale,heat_death,0.06100348112678211,0.00038426567173562574,7.525757284376236e-05,0.01940106107083898,-0.0021755296019099757
833,Fixed effect,wildfire_count,tornado_injury,avg_tornado_scale,winter_storm_count,0.06056174763662758,0.00020829032347912174,6.234458138378217e-05,0.017609934765033315,0.0002661853244078427
834,Fixed effect,wildfire_count,tornado_injury,PerCapitaIncome,GDP_per_capita,0.06002645510762161,0.0002017662647867549,7.831101950956069e-05,7.326707383282288e-06,-9.28487067245978
835,Fixed effect,wildfire_count,tornado_injury,PerCapitaIncome,heat_death,0.061420639238428,0.0004028799073762631,9.241760307690193e-05,-3.43095906493189e-06,-0.002532988529713296
836,Fixed effect,wildfire_count,tornado_injury,PerCapitaIncome,winter_storm_count,0.060663116889123625,0.00020214831960531127,7.510867163243871e-05,-2.3437620431453233e-06,0.00028167013770418316
837,Fixed effect,wildfire_count,tornado_injury,GDP_per_capita,heat_death,0.06186614910923638,0.0003978276344203239,9.070483087824616e-05,-4.050819351329658,-0.0026148103898547322
838,Fixed effect,wildfire_count,tornado_injury,GDP_per_capita,winter_storm_count,0.06093187965524982,0.00019453176972748787,7.421118626911084e-05,-2.884719169614662,0.00027741720757707306
839,Fixed effect,wildfire_count,tornado_injury,heat_death,winter_storm_count,0.06143094781562197,0.0003447148211394856,7.488116624800602e-05,-0.0018671362147798251,0.00021734184402337814
840,Fixed effect,wildfire_count,flood_count,flood_death,avg_tornado_scale,0.06076038380940074,0.00029513989970680497,0.0001453124290065736,0.008485706427121474,0.017532044671603658
841,Fixed effect,wildfire_count,flood_count,flood_death,PerCapitaIncome,0.060809473066701925,0.00029395904899700306,0.00016875295038132988,0.008731554322332167,-2.1580032729093936e-06
842,Fixed effect,wildfire_count,flood_count,flood_death,GDP_per_capita,0.061042554761710166,0.00028478383001092673,0.00016177549455296492,0.00863134901624783,-2.6699199261095705
843,Fixed effect,wildfire_count,flood_count,flood_death,heat_death,0.06239544182905321,0.00047125117077116994,0.00014056903429564895,0.010100863086900374,-0.002378249399057685
844,Fixed effect,wildfire_count,flood_count,flood_death,winter_storm_count,0.0612673097894586,0.00026649082879659725,9.790829669861777e-05,0.008223663523851317,0.0002231931392009922
845,Fixed effect,wildfire_count,flood_count,avg_tornado_scale,PerCapitaIncome,0.06019800122890906,0.0002667764698560145,0.0002933564687462106,0.017220921188716085,-1.944615592649781e-06
846,Fixed effect,wildfire_count,flood_count,avg_tornado_scale,GDP_per_capita,0.06044731742719056,0.0002580745255685778,0.000285762950836935,0.01707600162548479,-2.56665387091581
847,Fixed effect,wildfire_count,flood_count,avg_tornado_scale,heat_death,0.06154199840366348,0.00042449603819316647,0.00028713539547459176,0.018316300655041178,-0.0021676612649362366
848,Fixed effect,wildfire_count,flood_count,avg_tornado_scale,winter_storm_count,0.06076344778532505,0.00023965219729983576,0.0002126810414279365,0.017457492249369332,0.00022996218837803418
849,Fixed effect,wildfire_count,flood_count,PerCapitaIncome,GDP_per_capita,0.06045656909202057,0.00024283403698678442,0.00027857635418718246,6.19991324231824e-06,-8.17678922345013
850,Fixed effect,wildfire_count,flood_count,PerCapitaIncome,heat_death,0.06199083983643383,0.00044606629417658685,0.0003212567331895551,-3.4215657373844743e-06,-0.0025201449850344006
851,Fixed effect,wildfire_count,flood_count,PerCapitaIncome,winter_storm_count,0.060851732134173386,0.00023596450810032255,0.00023680428294582732,-2.2867583770093597e-06,0.00024212927064189325
852,Fixed effect,wildfire_count,flood_count,GDP_per_capita,heat_death,0.06235971175582289,0.00043828678194770144,0.0003076240723761768,-3.9087382196288027,-0.0025878317775310453
853,Fixed effect,wildfire_count,flood_count,GDP_per_capita,winter_storm_count,0.061087283469384523,0.00022716553361603432,0.00022843566333296977,-2.7664072179731263,0.00023964128291218637
854,Fixed effect,wildfire_count,flood_count,heat_death,winter_storm_count,0.06169906945240644,0.0003856312206201897,0.00025168024772809016,-0.0019219785192220854,0.000172952030545719
855,Fixed effect,wildfire_count,flood_death,avg_tornado_scale,PerCapitaIncome,0.06080055838681686,0.00027543035086830594,0.010602662470883529,0.017458682704652867,-1.8948031927158781e-06
856,Fixed effect,wildfire_count,flood_death,avg_tornado_scale,GDP_per_capita,0.06104922498953147,0.00026719876083139096,0.010433988554116001,0.017252193679028444,-2.533988253608469
857,Fixed effect,wildfire_count,flood_death,avg_tornado_scale,heat_death,0.06248505673131488,0.00045655865797603285,0.011604472262491039,0.017990946895330758,-0.002393344312806023
858,Fixed effect,wildfire_count,flood_death,avg_tornado_scale,winter_storm_count,0.06142594137463653,0.00025458859581132116,0.009112754387545665,0.01702914531820998,0.00023177586805368355
859,Fixed effect,wildfire_count,flood_death,PerCapitaIncome,GDP_per_capita,0.06106351574526303,0.0002522341178337414,0.010284546176221543,6.300312041842054e-06,-8.234763370151056
860,Fixed effect,wildfire_count,flood_death,PerCapitaIncome,heat_death,0.06298120750581016,0.00047839193567780807,0.012463705543519658,-3.5121454365540437e-06,-0.002770761441891621
861,Fixed effect,wildfire_count,flood_death,PerCapitaIncome,winter_storm_count,0.06152061930638508,0.00024901402927043816,0.009586315067102103,-2.269607753262857e-06,0.0002466989040440236
862,Fixed effect,wildfire_count,flood_death,GDP_per_capita,heat_death,0.06335542595928056,0.00047095881089468376,0.012180633400284005,-3.987713432907469,-0.002832521473242753
863,Fixed effect,wildfire_count,flood_death,GDP_per_capita,winter_storm_count,0.06174989145037724,0.0002408579595590592,0.009402152662948388,-2.7400475219541036,0.0002432806317784827
864,Fixed effect,wildfire_count,flood_death,heat_death,winter_storm_count,0.06263926798410657,0.0004204497506382061,0.010914137350808392,-0.002142905526809135,0.00016755553965973238
865,Fixed effect,wildfire_count,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.05998910942564173,0.00018753741836306865,0.02265733671880065,8.637714001127025e-06,-10.158278926210281
866,Fixed effect,wildfire_count,avg_tornado_scale,PerCapitaIncome,heat_death,0.06111057457806812,0.000381239819494783,0.020332729176723012,-2.9460223795139082e-06,-0.0024463625531553476
867,Fixed effect,wildfire_count,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.06052004757139684,0.00018962274464694474,0.018579950803991597,-1.969091039532421e-06,0.00028477783633927003
868,Fixed effect,wildfire_count,avg_tornado_scale,GDP_per_capita,heat_death,0.06156786744028642,0.0003779680093236841,0.020027038729011716,-3.7319218774347425,-0.0025438294067365664
869,Fixed effect,wildfire_count,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.060790647206814485,0.00018236396788726022,0.01832801722631323,-2.637995022019416,0.00028150115364323044
870,Fixed effect,wildfire_count,avg_tornado_scale,heat_death,winter_storm_count,0.06134833811546769,0.00032871679442261407,0.02031926331551134,-0.001827421680660694,0.00022203341694852264
871,Fixed effect,wildfire_count,PerCapitaIncome,GDP_per_capita,heat_death,0.06158852004841753,0.00035979322342991066,7.307435108651503e-06,-10.330773726079457,-0.002516278143881431
872,Fixed effect,wildfire_count,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06079718288315927,0.00016804335154207715,6.588033389958852e-06,-8.599085931978431,0.00027575664292145104
873,Fixed effect,wildfire_count,PerCapitaIncome,heat_death,winter_storm_count,0.061638043274623744,0.0003398197616750422,-3.1960080019695267e-06,-0.0021373234622641003,0.00023524586912338768
874,Fixed effect,wildfire_count,GDP_per_capita,heat_death,winter_storm_count,0.06203870766559594,0.00033712090821573905,-3.8036009240605697,-0.002230358973768693,0.00022624482164881424
875,Fixed effect,tropical_storm_dummy,tornado_injury,flood_count,flood_death,0.059717985223287307,0.004284133015641611,5.7053297876308855e-05,8.522588601648266e-05,0.0075988356292520124
876,Fixed effect,tropical_storm_dummy,tornado_injury,flood_count,avg_tornado_scale,0.05932936759228202,0.00989242784415783,4.798839600252863e-05,0.00018611399958033833,0.01773448163166262
877,Fixed effect,tropical_storm_dummy,tornado_injury,flood_count,PerCapitaIncome,0.059408843181924964,0.005510539614451559,6.156141658030134e-05,0.0002201375768662487,-2.2870078472521495e-06
878,Fixed effect,tropical_storm_dummy,tornado_injury,flood_count,GDP_per_capita,0.05971240300443692,0.0040265793588840654,6.199103593152755e-05,0.00021652545674035354,-2.934518803797265
879,Fixed effect,tropical_storm_dummy,tornado_injury,flood_count,heat_death,0.05967606519115587,0.0054856468342551696,5.6445563366999616e-05,0.00019609906616882038,-0.0012334636929943314
880,Fixed effect,tropical_storm_dummy,tornado_injury,flood_count,winter_storm_count,0.060062983068784104,0.006472585049413659,5.138852912053048e-05,0.00013883032752146616,0.00025274923276126634
881,Fixed effect,tropical_storm_dummy,tornado_injury,flood_death,avg_tornado_scale,0.05989451247820066,0.007970555152169014,5.210925570125619e-05,0.008240260381468429,0.01705240686712289
882,Fixed effect,tropical_storm_dummy,tornado_injury,flood_death,PerCapitaIncome,0.059996070701106685,0.004251313335497816,6.646126928368285e-05,0.008947096141232956,-2.2963440151742224e-06
883,Fixed effect,tropical_storm_dummy,tornado_injury,flood_death,GDP_per_capita,0.060298512820324945,0.002700556982789602,6.676072902900994e-05,0.00887272014930424,-2.939424865398393
884,Fixed effect,tropical_storm_dummy,tornado_injury,flood_death,heat_death,0.06038147997196475,0.002789177177762052,6.0325802782197735e-05,0.008992394277348775,-0.0013528103391907775
885,Fixed effect,tropical_storm_dummy,tornado_injury,flood_death,winter_storm_count,0.06064478679269836,0.0033867199733612677,5.364747600179411e-05,0.007557934915840484,0.0002487379176624562
886,Fixed effect,tropical_storm_dummy,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.05917667556029815,0.01651321374271189,6.048698984137547e-05,0.018736360857538683,-1.8372880407801406e-06
887,Fixed effect,tropical_storm_dummy,tornado_injury,avg_tornado_scale,GDP_per_capita,0.05948223150237397,0.014786901436267855,6.160749703378111e-05,0.018298889387383842,-2.6559151621291
888,Fixed effect,tropical_storm_dummy,tornado_injury,avg_tornado_scale,heat_death,0.059588031824656995,0.014971240846117617,5.510738744553448e-05,0.019854857719847695,-0.0012567870183081723
889,Fixed effect,tropical_storm_dummy,tornado_injury,avg_tornado_scale,winter_storm_count,0.06012729551554297,0.013079145474105545,4.817964355711065e-05,0.017830414076371273,0.0002685043000849982
890,Fixed effect,tropical_storm_dummy,tornado_injury,PerCapitaIncome,GDP_per_capita,0.05961531570013445,0.01228510482541944,6.453717158370407e-05,7.821499403468308e-06,-9.726917435267328
891,Fixed effect,tropical_storm_dummy,tornado_injury,PerCapitaIncome,heat_death,0.05978890922049851,0.010648342583983054,7.30320581042933e-05,-2.932911343848817e-06,-0.0015470490398909276
892,Fixed effect,tropical_storm_dummy,tornado_injury,PerCapitaIncome,winter_storm_count,0.060213577617183045,0.009842736869672715,6.283513377989882e-05,-2.3247893001735836e-06,0.00028605523406322373
893,Fixed effect,tropical_storm_dummy,tornado_injury,GDP_per_capita,heat_death,0.060242964551058265,0.008258697758006561,7.337073368210096e-05,-3.7408165747622695,-0.001663807907493934
894,Fixed effect,tropical_storm_dummy,tornado_injury,GDP_per_capita,winter_storm_count,0.06050356643510446,0.008305290111320052,6.30933726519395e-05,-2.9298635870229415,0.0002825940183010829
895,Fixed effect,tropical_storm_dummy,tornado_injury,heat_death,winter_storm_count,0.06026792385339319,0.009993139100589037,5.7502760720973105e-05,-0.0010204088194836463,0.0002520355404170757
896,Fixed effect,tropical_storm_dummy,flood_count,flood_death,avg_tornado_scale,0.059755386283057876,0.008458723085271392,8.432613344591279e-05,0.00729795489243102,0.01836088218689041
897,Fixed effect,tropical_storm_dummy,flood_count,flood_death,PerCapitaIncome,0.05978438862940638,0.0046269287349320985,0.00011656942005316833,0.007659846131353779,-2.183408787205463e-06
898,Fixed effect,tropical_storm_dummy,flood_count,flood_death,GDP_per_capita,0.06007768519502943,0.0031956678396672035,0.00011393985960542363,0.007626218057990775,-2.8399257469608896
899,Fixed effect,tropical_storm_dummy,flood_count,flood_death,heat_death,0.06016870397061813,0.00379671583472152,8.42414506735408e-05,0.008098583873677378,-0.0013248159723282076
900,Fixed effect,tropical_storm_dummy,flood_count,flood_death,winter_storm_count,0.06044251189508243,0.005251022804896512,4.143906393887268e-05,0.007180572623612038,0.0002497049503702699
901,Fixed effect,tropical_storm_dummy,flood_count,avg_tornado_scale,PerCapitaIncome,0.05939414944004251,0.010144680302340463,0.0002135243338440534,0.01795841660825688,-1.9065445980383666e-06
902,Fixed effect,tropical_storm_dummy,flood_count,avg_tornado_scale,GDP_per_capita,0.05968458735542215,0.008617795840615136,0.0002119328301512796,0.017644286363496617,-2.6563519080692504
903,Fixed effect,tropical_storm_dummy,flood_count,avg_tornado_scale,heat_death,0.059748323167444384,0.009572493715737394,0.0001892938611381275,0.019288758926708026,-0.0012165509515428923
